pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
0-0,3-2,1-0,,4178966.0,,,84,,15,Deuce,Rudy Quan,Near,,,,,,,,,,31.0,-543.0,Crosscourt,Forehand,,,,,,,,,,-81.0,416.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
0-0,3-2,1-0,,4180524.0,,,84,,16,Deuce,Rudy Quan,Near,,,,,,,,,,-70.0,532.0,Crosscourt,Forehand,,,,,,,,,,82.0,-307.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
0-0,3-2,1-0,,4181696.0,1.0,4183587.0,84,,17,Deuce,Rudy Quan,Near,,,,,,,,,,165.0,-535.0,Down the Line,Forehand,,,,,,,,,,15.0,507.0,,,,,1.0,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,Aristotelis Thanos,1,,,Long
0-15,3-2,1-0,1.0,4199434.0,,,85,,1,Ad,Rudy Quan,Near,1.0,Body,69.0,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,1st Serve In,Body,
0-15,3-2,1-0,,4214604.0,,,85,,2,Ad,Rudy Quan,Near,,,,,,,,,,82.0,543.0,Crosscourt,Forehand,,,,,,,,,,-86.0,-442.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,1.0,,,,,,,Deep
0-15,3-2,1-0,,4217185.0,,,85,,3,Ad,Rudy Quan,Near,,,,,,,,,,-113.0,-587.0,Crosscourt,Backhand,,,,,,,,,,15.0,424.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
0-15,3-2,1-0,,4218442.0,,,85,,4,Ad,Rudy Quan,Near,,,,,,,,,,45.0,548.0,Crosscourt,Forehand,,,,,,,,,,-116.0,-383.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,1.0,,,,,,,Deep
0-15,3-2,1-0,,4219467.0,,,85,,5,Ad,Rudy Quan,Near,,,,,,,,,,-180.0,-569.0,Crosscourt,Backhand,,,,,,,,,,31.0,411.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
0-15,3-2,1-0,,4220594.0,,,85,,6,Ad,Rudy Quan,Near,,,,,,,,,,61.0,549.0,Crosscourt,Forehand,,,,,,,,,,-51.0,-173.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,1.0,,,,,,,Short
0-15,3-2,1-0,,4222179.0,,,85,,7,Ad,Rudy Quan,Near,,,,,,,,,,-193.0,-505.0,Crosscourt,Backhand,,,,,,,,,,63.0,392.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
0-15,3-2,1-0,,4223741.0,,,85,,8,Ad,Rudy Quan,Near,,,,,,,,,,69.0,543.0,Crosscourt,Forehand,,,,,,,,,,-126.0,-200.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,1.0,,,,,,,Short
0-15,3-2,1-0,,4225258.0,,,85,,9,Ad,Rudy Quan,Near,,,,,,,,,,-217.0,-489.0,Down the Line,Backhand,,,,,,,,,,-132.0,341.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Short
0-15,3-2,1-0,,4226953.0,,,85,,10,Deuce,Rudy Quan,Near,,,,,,,,,,-65.0,431.0,Crosscourt,Forehand,,,,,,,,,,61.0,-280.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
0-15,3-2,1-0,,4228254.0,,,85,,11,Deuce,Rudy Quan,Near,,,,,,,,,,186.0,-556.0,Crosscourt,Forehand,,,,,,,,,,-35.0,187.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Short
0-15,3-2,1-0,,4228683.0,1.0,4229616.0,85,,12,Deuce,Rudy Quan,Near,,,,,,,,,,-41.0,161.0,Down the Line,Forehand,,,,,,,,1,,-89.0,21.0,,,,1.0,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,Rudy Quan,1,,,
15-15,3-2,1-0,1.0,4241037.0,,,86,,1,Deuce,Rudy Quan,Near,0.0,Wide,-129.0,280.0,1.0,Body,-73.0,208.0,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,2nd Serve In,Body,
15-15,3-2,1-0,,4277836.0,,,86,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-137.0,519.0,Down the Line,Forehand,1.0,,,,,,,,,-126.0,-435.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Deep
15-15,3-2,1-0,,4279284.0,,,86,,3,Ad,Rudy Quan,Near,,,,,,,,,,-169.0,-566.0,Down the Line,Backhand,,,,,,,,,,-124.0,398.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
15-15,3-2,1-0,,4281727.0,1.0,4285661.0,86,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-145.0,570.0,Crosscourt,Forehand,,,,,,,,,,143.0,-227.0,1.0,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,Aristotelis Thanos,,,,Short
15-30,3-2,1-0,1.0,4304352.0,,,87,,1,Ad,Rudy Quan,Near,0.0,T,-14.0,229.0,1.0,Body,77.0,229.0,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,2nd Serve In,Body,
15-30,3-2,1-0,,4320609.0,,,87,,2,Ad,Rudy Quan,Near,,,,,,,,,,98.0,551.0,Crosscourt,Forehand,,,,,,,,,,-94.0,-291.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,1.0,,,,,,,Short
15-30,3-2,1-0,,4322307.0,,,87,,3,Ad,Rudy Quan,Near,,,,,,,,,,-124.0,-521.0,Crosscourt,Backhand,,,,,,,,,,2.0,373.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
15-30,3-2,1-0,,4323742.0,,,87,,4,Ad,Rudy Quan,Near,,,,,,,,,,42.0,541.0,Crosscourt,Forehand,,,,,,,,,,-86.0,-253.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,1.0,,,,,,,Short
15-30,3-2,1-0,,4324884.0,,,87,,5,Ad,Rudy Quan,Near,,,,,,,,,,-142.0,-527.0,Crosscourt,Backhand,,,,,,,,,,34.0,416.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
15-30,3-2,1-0,,4326376.0,,,87,,6,Ad,Rudy Quan,Near,,,,,,,,,,61.0,533.0,Down the Line,Forehand,,,,,,,,,,98.0,-272.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,1.0,,,,,,Short
15-30,3-2,1-0,,4327681.0,,,87,,7,Deuce,Rudy Quan,Near,,,,,,,,,,157.0,-543.0,Crosscourt,Forehand,,,,,,,,,,-116.0,299.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Short
15-30,3-2,1-0,,4330598.0,1.0,4331624.0,87,,8,Deuce,Rudy Quan,Near,,,,,,,,,,-113.0,276.0,Down the Line,Forehand,,,,,,,,,,-102.0,29.0,,,,1.0,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,Rudy Quan,1,,,
30-30,3-2,1-0,1.0,4362432.0,,,88,,1,Deuce,Rudy Quan,Near,1.0,Body,-70.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,1st Serve In,Body,
30-30,3-2,1-0,,4373082.0,,,88,,2,Deuce,Rudy Quan,Near,,,,,,,,,,-156.0,551.0,Down the Line,Forehand,,,,,,,,,,-38.0,-200.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
30-30,3-2,1-0,,4374261.0,,,88,,3,Ad,Rudy Quan,Near,,,,,,,,,,-25.0,-468.0,Down the Line,Forehand,,,,,,,,,,-89.0,221.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,1.0,,,,,,Short
30-30,3-2,1-0,,4375872.0,,,88,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-81.0,500.0,Crosscourt,Forehand,,,,,,,,,,71.0,-198.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
30-30,3-2,1-0,,4376931.0,,,88,,5,Deuce,Rudy Quan,Near,,,,,,,,,,141.0,-479.0,Crosscourt,Forehand,,,,,,,,,,-78.0,349.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Short
30-30,3-2,1-0,,4378493.0,,,88,,6,Deuce,Rudy Quan,Near,,,,,,,,,,-142.0,525.0,Crosscourt,Forehand,,,,,,,,,,69.0,-208.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
30-30,3-2,1-0,,4379361.0,,,88,,7,Deuce,Rudy Quan,Near,,,,,,,,,,181.0,-508.0,Down the Line,Forehand,,,,,,,,,,47.0,421.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
30-30,3-2,1-0,,4381067.0,,,88,,8,Ad,Rudy Quan,Near,,,,,,,,,,111.0,509.0,Crosscourt,Forehand,,,,,,,,,,-126.0,-267.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,1.0,,,,,,,Short
30-30,3-2,1-0,,4382778.0,1.0,4383515.0,88,,9,Ad,Rudy Quan,Near,,,,,,,,,,-180.0,-537.0,Down the Line,Backhand,,,,,,,,,,-25.0,-21.0,,,,1.0,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,Aristotelis Thanos,1,,,
30-40,3-2,1-0,1.0,4407997.0,,,89,1.0,1,Ad,Rudy Quan,Near,1.0,Wide,127.0,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,1st Serve In,Wide,
30-40,3-2,1-0,,4411983.0,,,89,,2,Ad,Rudy Quan,Near,,,,,,,,,,154.0,514.0,Down the Line,Backhand,,,,,,,,,,55.0,-303.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
30-40,3-2,1-0,,4412809.0,,,89,,3,Deuce,Rudy Quan,Near,,,,,,,,,,66.0,-523.0,Crosscourt,Forehand,,,,,,,,,,-75.0,372.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
30-40,3-2,1-0,,4414015.0,,,89,,4,Deuce,Rudy Quan,Near,,,,,,,,,,-132.0,533.0,Crosscourt,Forehand,,,,,,,,,,61.0,-319.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
30-40,3-2,1-0,,4415381.0,,,89,,5,Deuce,Rudy Quan,Near,,,,,,,,,,98.0,-491.0,Down the Line,Forehand,,,,,,,,,,85.0,321.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Short
30-40,3-2,1-0,,4416815.0,,,89,,6,Ad,Rudy Quan,Near,,,,,,,,,,58.0,520.0,Down the Line,Backhand,,,,,,,,,,77.0,-327.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
30-40,3-2,1-0,,4418121.0,,,89,,7,Deuce,Rudy Quan,Near,,,,,,,,,,95.0,-566.0,Down the Line,Forehand,,,,,,,,,,71.0,361.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,,,,,,,Deep
30-40,3-2,1-0,,4419461.0,,,89,,8,Ad,Rudy Quan,Near,,,,,,,,,,103.0,531.0,Crosscourt,Backhand,,,,,,,,,,-42.0,-302.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Aristotelis Thanos,,,,,,,,Short
30-40,3-2,1-0,,4421013.0,1.0,4421885.0,89,,9,Ad,Rudy Quan,Near,,,,,,,,,,-109.0,-492.0,Down the Line,Forehand,,,,,,,,,,-90.0,-32.0,,,,1.0,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Aristotelis Thanos,Rudy Quan,,1.0,,Aristotelis Thanos,1,,,
0-0,3-3,1-0,1.0,4437002.0,,,90,,1,Deuce,Aristotelis Thanos,Far,1.0,Wide,127.0,-221.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,1st Serve In,Wide,
0-0,3-3,1-0,,4460619.0,,,90,,2,Deuce,Aristotelis Thanos,Far,,,,,,,,,,204.0,-583.0,Crosscourt,Forehand,,,,,,,,,,-6.0,419.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Deep
0-0,3-3,1-0,,4462000.0,,,90,,3,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-17.0,564.0,Down the Line,Forehand,,,,,,,,,,-73.0,-355.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,,,Deep
0-0,3-3,1-0,,4463117.0,,,90,,4,Ad,Aristotelis Thanos,Far,,,,,,,,,,-94.0,-572.0,Down the Line,Backhand,,,,,,,,,,-97.0,306.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
0-0,3-3,1-0,,4464490.0,,,90,,5,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-70.0,524.0,Crosscourt,Forehand,,,,,,,,,,63.0,-195.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,,,Short
0-0,3-3,1-0,,4465677.0,,,90,,6,Deuce,Aristotelis Thanos,Far,,,,,,,,,,148.0,-524.0,Crosscourt,Forehand,,,,,,,,,,-65.0,266.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
0-0,3-3,1-0,,4467644.0,,,90,,7,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-97.0,548.0,Down the Line,Forehand,,,,,,,,,,-60.0,-434.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,,,Deep
0-0,3-3,1-0,,4468862.0,,,90,,8,Ad,Aristotelis Thanos,Far,,,,,,,,,,-145.0,-601.0,Down the Line,Backhand,,,,,,,,,,-44.0,414.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Deep
0-0,3-3,1-0,,4470648.0,,,90,,9,Ad,Aristotelis Thanos,Far,,,,,,,,,,10.0,536.0,Down the Line,Forehand,,,,,,,,,,66.0,-381.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,1.0,,,,,,Deep
0-0,3-3,1-0,,4471691.0,,,90,,10,Deuce,Aristotelis Thanos,Far,,,,,,,,,,180.0,-593.0,Crosscourt,Forehand,,,,,1.0,,,,,-49.0,353.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Deep
0-0,3-3,1-0,,4474402.0,,,90,,11,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-36.0,373.0,Down the Line,Forehand,,,,,1.0,,,,,-81.0,-34.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,,,Short
0-0,3-3,1-0,,4474403.0,,,90,,12,Ad,Aristotelis Thanos,Far,,,,,,,,,,-76.0,-123.0,Down the Line,Backhand,1.0,,,,,,1,,,-124.0,131.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,,,,,,,Short
0-0,3-3,1-0,,4475559.0,1.0,4476544.0,90,,13,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-134.0,170.0,Down the Line,Forehand,,1.0,,,,,,1,,-89.0,24.0,,,,1.0,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,Rudy Quan,1,,,
0-15,3-3,1-0,1.0,4505651.0,,,91,,1,Ad,Aristotelis Thanos,Far,1.0,T,-25.0,-226.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,1st Serve In,T,
0-15,3-3,1-0,,4508145.0,,,91,,2,Ad,Aristotelis Thanos,Far,,,,,,,,,,-36.0,-574.0,Down the Line,Forehand,,,,,,,,,,-65.0,398.0,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Rudy Quan,,1.0,,,,,,Deep
0-15,3-3,1-0,,4509920.0,1.0,4510914.0,91,,3,Deuce,Aristotelis Thanos,Far,,,,,,,,,,-105.0,536.0,Crosscourt,Forehand,,,,,,,,,,204.0,-338.0,,,1.0,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,Rudy Quan,1,,,
0-30,3-3,1-0,1.0,4523363.0,,,92,,1,Deuce,Aristotelis Thanos,Far,1.0,Wide,138.0,-224.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,9/25/25,Division 1,ITA All-American Championships,,,"Tulsa, Oklaholma",Michigan State University,Rudy Quan,Aristotelis Thanos,Right,Right,Main Draw Round 1,Hard,,,Rudy Quan,Aristotelis Thanos,,,,,,1st Serve In,Wide,
