pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,tiebreakScore,returnerName,shotHitBy,InsideOut,InsideIn,isDoubleFault,pointWonBy,lastShotError,serveResult,serveInPlacement,depth
40-30,2-2,0-1,,3897169,,,73,,2,Ad,Govind Nanda,Far,,,,,,,,,,-133.0,-344.0,Crosscourt,Backhand,,,,,,,,,,88.0,229.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
40-30,2-2,0-1,,3898586,,,73,,3,Ad,Govind Nanda,Far,,,,,,,,,,123.0,477.0,Down the Line,Backhand,,,,,,,,,,83.0,-288.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
40-30,2-2,0-1,,3899587,,,73,,4,Deuce,Govind Nanda,Far,,,,,,,,,,78.0,-466.0,Crosscourt,Forehand,,,,,,,,,,-85.0,226.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
40-30,2-2,0-1,,3900907,,,73,,5,Deuce,Govind Nanda,Far,,,,,,,,,,-125.0,453.0,Crosscourt,Forehand,,,,,,,,,,67.0,-354.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Deep
40-30,2-2,0-1,,3901872,,,73,,6,Deuce,Govind Nanda,Far,,,,,,,,,,99.0,-488.0,Down the Line,Forehand,,,,,,,,,,67.0,237.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
40-30,2-2,0-1,,3903232,1.0,,73,,7,Deuce,Govind Nanda,Far,,,,,,,,,,-2.0,474.0,Down the Line,Backhand,1.0,,,,,,,,,-32.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,1.0,,Nishesh Basavareddy,1,,,
40-40,2-2,0-1,1.0,3907815,,,74,1.0,1,Ad,Govind Nanda,Far,1.0,Wide,-149.0,-136.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Wide,
40-40,2-2,0-1,,3945778,,,74,,2,Ad,Govind Nanda,Far,,,,,,,,,,-197.0,-474.0,Crosscourt,Backhand,,,,,,,,,,51.0,117.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
40-40,2-2,0-1,,3947181,,,74,,3,Ad,Govind Nanda,Far,,,,,,,,,,51.0,91.0,Down the Line,Backhand,1.0,1.0,,,,,1,,,109.0,-341.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
40-40,2-2,0-1,,3948258,,,74,,4,Deuce,Govind Nanda,Far,,,,,,,,,,179.0,-490.0,Down the Line,Forehand,,,,,,,,,1.0,75.0,147.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
40-40,2-2,0-1,,3950585,,,74,,5,Ad,Govind Nanda,Far,,,,,,,,,,75.0,205.0,Down the Line,Backhand,,,1.0,,,,1,,,78.0,-264.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
40-40,2-2,0-1,,3950933,1.0,,74,,6,Deuce,Govind Nanda,Far,,,,,,,,,,80.0,-437.0,Crosscourt,Forehand,,,,,,,,,,-85.0,293.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Nishesh Basavareddy,,,,Short
0-0,2-3,0-1,1.0,4076547,,,75,,1,Deuce,Nishesh Basavareddy,Far,1.0,Wide,139.0,-125.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,1st Serve In,Wide,
0-0,2-3,0-1,,4076548,,,75,,2,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,240.0,-432.0,Down the Line,Forehand,,,,,,,,,,32.0,424.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Deep
0-0,2-3,0-1,,4077809,,,75,,3,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-10.0,474.0,Down the Line,Backhand,,,,,,,,,,-104.0,-210.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,1.0,,,,,,Short
0-0,2-3,0-1,,4079127,,,75,,4,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-160.0,-509.0,Down the Line,Backhand,1.0,,,,,,,,,-10.0,136.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
0-0,2-3,0-1,,4080602,,,75,,5,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-21.0,115.0,Crosscourt,Backhand,1.0,1.0,,,,,,1,,147.0,-346.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,1.0,,,,,,,Short
0-0,2-3,0-1,,4082811,,,75,,6,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,219.0,-485.0,Down the Line,Forehand,,,,,,,,,1.0,125.0,232.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
0-0,2-3,0-1,,4086992,1.0,,75,,7,Ad,Nishesh Basavareddy,Far,,,,,,,,,,131.0,330.0,Crosscourt,Forehand,,,,,,,,,,-197.0,-256.0,,1.0,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,1.0,,,Govind Nanda,1,,,
15-0,2-3,0-1,1.0,4100803,,,76,,1,Ad,Nishesh Basavareddy,Far,1.0,T,-18.0,-123.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,1st Serve In,T,
15-0,2-3,0-1,,4134041,1.0,,76,,2,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-125.0,-421.0,Down the Line,Forehand,,,,,,,,,,-184.0,-27.0,,,1.0,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,1.0,,Nishesh Basavareddy,1,,,
15-15,2-3,0-1,1.0,4134042,,,77,,1,Deuce,Nishesh Basavareddy,Far,1.0,T,11.0,-221.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,1st Serve In,T,
15-15,2-3,0-1,,4146801,,,77,,2,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,109.0,-482.0,Crosscourt,Backhand,,,,,,,,,,-48.0,413.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,1.0,,,,,,,Deep
15-15,2-3,0-1,,4148670,1.0,,77,,3,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,-69.0,472.0,Crosscourt,Forehand,,,,,,,,,,181.0,-237.0,,,1.0,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,Govind Nanda,1,,,
30-15,2-3,0-1,1.0,4153330,,,78,,1,Ad,Nishesh Basavareddy,Far,1.0,Wide,-141.0,-112.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,1st Serve In,Wide,
30-15,2-3,0-1,,4173347,,,78,,2,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-224.0,-504.0,Crosscourt,Backhand,,,,,,,,,,83.0,245.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
30-15,2-3,0-1,,4174907,,,78,,3,Ad,Nishesh Basavareddy,Far,,,,,,,,,,165.0,386.0,Down the Line,Backhand,1.0,,,,,,,,,70.0,-45.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,,,Short
30-15,2-3,0-1,,4177442,,,78,,4,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,86.0,-221.0,Down the Line,Forehand,,,,,,,1,,,75.0,386.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Deep
30-15,2-3,0-1,,4178585,1.0,,78,,5,Ad,Nishesh Basavareddy,Far,,,,,,,,,,35.0,490.0,Crosscourt,Backhand,,,,,,,1.0,,,-120.0,-91.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,Nishesh Basavareddy,,,,Short
30-30,2-3,0-1,1.0,4185540,,,79,,1,Deuce,Nishesh Basavareddy,Far,1.0,Wide,123.0,-232.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,1st Serve In,Wide,
30-30,2-3,0-1,,4213821,,,79,,2,Deuce,Nishesh Basavareddy,Far,,,,,,,,,,208.0,-493.0,Down the Line,Forehand,,,,,,,,,,54.0,210.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
30-30,2-3,0-1,,4213822,,,79,,3,Ad,Nishesh Basavareddy,Far,,,,,,,,,,0.0,301.0,Down the Line,Forehand,,,,1.0,,,,,,-101.0,-352.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,1.0,,,,,,Deep
30-30,2-3,0-1,,4215334,,,79,,4,Ad,Nishesh Basavareddy,Far,,,,,,,,,,-162.0,-488.0,Crosscourt,Forehand,,,,,,,,,,22.0,115.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,1.0,,,,,,,Short
30-30,2-3,0-1,,4216116,1.0,,79,,5,Ad,Nishesh Basavareddy,Far,,,,,,,,,,30.0,99.0,Down the Line,Forehand,,1.0,,,,,,1,,64.0,-203.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,1.0,,Nishesh Basavareddy,,,,Short
30-40,2-3,0-1,1.0,4217024,1.0,,80,,1,Ad,Nishesh Basavareddy,Far,1.0,T,-18.0,-189.0,,,,,1,,,,,,,,,,,,,,,,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,Nishesh Basavareddy,,1st Serve In,T,
0-0,2-4,0-1,1.0,4257660,,,81,,1,Deuce,Govind Nanda,Near,1.0,Body,-61.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Body,
0-0,2-4,0-1,,4279038,,,81,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-112.0,466.0,Down the Line,Backhand,,,,,,,,,,-72.0,-226.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,1.0,,,,,,Short
0-0,2-4,0-1,,4280559,,,81,,3,Ad,Govind Nanda,Near,,,,,,,,,,-45.0,-386.0,Down the Line,Forehand,,,,,,,,,,-138.0,309.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,1.0,,,,,,Short
0-0,2-4,0-1,,4282172,1.0,,81,,4,Deuce,Govind Nanda,Near,,,,,,,,,,-162.0,501.0,Down the Line,Forehand,,,,,,,,,,-181.0,0.0,,1.0,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Govind Nanda,1,,,
15-0,2-4,0-1,1.0,4285659,,,82,,1,Ad,Govind Nanda,Near,1.0,Body,64.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,Body,
15-0,2-4,0-1,,4306150,,,82,,2,Ad,Govind Nanda,Near,,,,,,,,,,91.0,469.0,Crosscourt,Backhand,,,,,,,,,,-58.0,-253.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
15-0,2-4,0-1,,4307454,,,82,,3,Ad,Govind Nanda,Near,,,,,,,,,,-53.0,-370.0,Crosscourt,Backhand,1.0,,,,,,,,,75.0,117.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
15-0,2-4,0-1,,4309248,,,82,,4,Ad,Govind Nanda,Near,,,,,,,,,,112.0,242.0,Crosscourt,Backhand,1.0,,,,,,,1,,-109.0,-51.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
15-0,2-4,0-1,,4311437,,,82,,5,Ad,Govind Nanda,Near,,,,,,,,,,-101.0,-80.0,Down the Line,Backhand,1.0,,,,,,1,,,-90.0,248.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
15-0,2-4,0-1,,4312296,,,82,,6,Deuce,Govind Nanda,Near,,,,,,,,,,-85.0,322.0,Down the Line,Forehand,,,,,,,,,,-82.0,-117.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
15-0,2-4,0-1,,4314151,1.0,,82,,7,Ad,Govind Nanda,Near,,,,,,,,,,-82.0,-149.0,Crosscourt,Backhand,,,1.0,,,,1,,,189.0,261.0,,1.0,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,Nishesh Basavareddy,1,,,
15-15,2-4,0-1,1.0,4314152,,,83,,1,Deuce,Govind Nanda,Near,1.0,T,-32.0,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,T,
15-15,2-4,0-1,,4349214,1.0,,83,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-58.0,472.0,Down the Line,Backhand,1.0,,,,,,,,,-24.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,1.0,,Govind Nanda,1,,,
30-15,2-4,0-1,1.0,4352868,,,84,,1,Ad,Govind Nanda,Near,0.0,T,8.0,0.0,1.0,T,35.0,232.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,2nd Serve In,T,
30-15,2-4,0-1,,4383560,1.0,,84,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-8.0,469.0,Crosscourt,Forehand,,,,,,,,,,261.0,-584.0,,,1.0,,1.0,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Govind Nanda,1,,,
40-15,2-4,0-1,1.0,4386013,,,85,,1,Deuce,Govind Nanda,Near,0.0,Wide,-133.0,0.0,1.0,Body,-93.0,237.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,2nd Serve In,Body,
40-15,2-4,0-1,,4432191,,,85,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-90.0,338.0,Down the Line,Backhand,,,,1.0,,,,,,-74.0,-266.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,1.0,,,,,,Short
40-15,2-4,0-1,,4433267,,,85,,3,Ad,Govind Nanda,Near,,,,,,,,,,-64.0,-450.0,Down the Line,Backhand,,,,,,,,,,-82.0,221.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
40-15,2-4,0-1,,4434613,,,85,,4,Deuce,Govind Nanda,Near,,,,,,,,,,-90.0,213.0,Crosscourt,Forehand,,1.0,,,,,,1,,86.0,-352.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Deep
40-15,2-4,0-1,,4435789,,,85,,5,Deuce,Govind Nanda,Near,,,,,,,,,,104.0,-368.0,Down the Line,Forehand,,,,,,,,1.0,,94.0,200.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
40-15,2-4,0-1,,4436430,1.0,,85,,6,Ad,Govind Nanda,Near,,,,,,,,,,91.0,147.0,Crosscourt,Backhand,,1.0,,,,,,1,,-77.0,-29.0,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,Nishesh Basavareddy,,,,Short
40-30,2-4,0-1,1.0,4445683,,,86,,1,Ad,Govind Nanda,Near,0.0,Wide,109.0,256.0,1.0,T,46.0,232.0,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,2nd Serve In,T,
40-30,2-4,0-1,,4485254,,,86,,2,Ad,Govind Nanda,Near,,,,,,,,,,48.0,477.0,Down the Line,Forehand,,,,,,,,,,83.0,-397.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,1.0,,,,,,Deep
40-30,2-4,0-1,,4486324,,,86,,3,Deuce,Govind Nanda,Near,,,,,,,,,,70.0,-477.0,Down the Line,Forehand,,,,,,,,,,51.0,224.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,,,Short
40-30,2-4,0-1,,4487451,,,86,,4,Ad,Govind Nanda,Near,,,,,,,,,,40.0,442.0,Crosscourt,Forehand,,,,,,,,,,-138.0,-317.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,1.0,,,,,,,Short
40-30,2-4,0-1,,4490341,1.0,,86,,5,Ad,Govind Nanda,Near,,,,,,,,,,-221.0,-549.0,Down the Line,Forehand,,,,,,,,,1.0,-24.0,498.0,,,,,1.0,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,1.0,,Nishesh Basavareddy,1,,,Long
40-40,2-4,0-1,1.0,4494101,,,87,1.0,1,Ad,Govind Nanda,Near,1.0,T,19.0,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,,,,,1st Serve In,T,
40-40,2-4,0-1,,4543563,,,87,,2,Deuce,Govind Nanda,Near,,,,,,,,,,-10.0,480.0,Down the Line,Forehand,,,,,,,,,,-16.0,-296.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Nishesh Basavareddy,,,,,,,,Short
40-40,2-4,0-1,,4545183,1.0,,87,,3,Ad,Govind Nanda,Near,,,,,,,,,,-40.0,-365.0,Down the Line,Forehand,,,,,,,,,,-80.0,0.0,,,,1.0,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Nishesh Basavareddy,Govind Nanda,,1.0,,Nishesh Basavareddy,1,,,
0-0,2-5,0-1,1.0,4655566,1.0,,88,,1,Deuce,Nishesh Basavareddy,Near,1.0,T,-24.0,136.0,,,,,1,,,,,,,,,,,,,,,,1.0,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,Nishesh Basavareddy,,1st Serve In,T,
0-15,2-5,0-1,1.0,4655567,,,89,,1,Ad,Nishesh Basavareddy,Near,1.0,T,46.0,187.0,,,,,,,,,,,,,,,,,,,,,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Nishesh Basavareddy,,,,,,1st Serve In,T,
0-15,2-5,0-1,,4678074,,,89,,2,Ad,Nishesh Basavareddy,Near,,,,,,,,,,160.0,413.0,Crosscourt,Backhand,,,,,,,,,,-56.0,-274.0,,,,,,UCLA,4/12/24,Division 1,Dual-Match,,,"Los Angeles, California",Stanford,Govind Nanda,Nishesh Basavareddy,Right,Right,,Hard,,,Govind Nanda,Govind Nanda,,,,,,,,Short
