Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time
Aadarsh,3,serve_plus_one,Forehand,Topspin,55.551582,173,0,0,service_box,ad,near,-2.224841,6.883209,no_mans_land,deuce,far,-0.13375,24.43854,1.264577,down the line,In,false,22:23:22,5030.049805
Ferguson,4,return_plus_one,Backhand,Slice,55.707405,173,0,0,no_mans_land,ad,far,1.863866,18.388891,out,ad,near,-2.603296,-1.264026,0.28399,cross court,In,false,22:23:23,5031.490234
Aadarsh,5,in_play,Backhand,Topspin,59.267971,173,0,0,no_mans_land,deuce,near,1.722398,3.360117,no_mans_land,ad,far,2.729478,22.709768,1.036717,down the line,In,false,22:23:25,5033.27002
Ferguson,6,in_play,Forehand,Topspin,56.00346,173,0,0,no_mans_land,deuce,far,-1.35109,20.742405,out,deuce,near,1.455234,-1.274557,0.724273,cross court,In,false,22:23:26,5034.529785
Aadarsh,7,in_play,Forehand,Topspin,65.98037,173,0,0,no_mans_land,ad,near,-1.930424,3.769469,no_mans_land,deuce,far,-1.623632,24.245279,1.530944,down the line,In,false,22:23:27,5035.919922
Ferguson,8,in_play,Backhand,Topspin,63.672783,173,0,0,out,ad,far,3.114193,24.718224,out,ad,near,-2.035546,-1.799079,0.83966,cross court,Out,false,22:23:28,5036.959961
Aadarsh,9,in_play,Backhand,Topspin,39.673279,173,0,0,no_mans_land,ad,near,-0.67695,2.768525,out,ad,far,3.489914,25.701178,1.146051,cross court,In,false,22:23:30,5038.240234
Ferguson,10,in_play,Forehand,Topspin,51.274994,173,0,0,service_box,deuce,far,-1.118393,15.781184,out,ad,near,-0.748407,-3.225779,1.180871,inside in,In,false,22:23:32,5040.399902
Aadarsh,11,in_play,Forehand,Slice,35.856712,173,0,0,no_mans_land,deuce,near,1.927989,3.122192,no_mans_land,deuce,far,-1.047015,24.350267,0.822021,cross court,In,false,22:23:33,5041.839844
Ferguson,12,in_play,Forehand,Topspin,61.651016,173,0,0,service_box,deuce,far,-1.879611,16.634321,out,deuce,near,1.681618,-0.730673,0.762547,cross court,In,false,22:23:35,5043.919922
Aadarsh,13,in_play,Forehand,Topspin,69.277657,173,0,0,service_box,deuce,far,-0.811454,11.933375,no_mans_land,deuce,far,-2.252027,24.722189,1.004462,cross court,Net,false,22:23:37,5045.120117
Aadarsh,1,serve,Serve,Flat,111.129433,174,0,0,service_box,deuce,far,-1.301521,15.500267,no_mans_land,ad,far,0.949469,24.432854,2.475676,out wide,Net,false,22:24:23,5091.870117
Aadarsh,1,serve,Serve,Flat,93.131287,175,0,0,service_box,ad,near,-2.900339,7.124032,no_mans_land,ad,far,1.490834,24.74103,2.588596,out wide,In,false,22:24:37,5105.299805
Ferguson,0,none,Backhand,Topspin,48.705849,176,0,0,no_mans_land,deuce,far,-1.031601,22.814171,no_mans_land,ad_alley,near,-5.125103,0.367029,1.081603,down the line,In,false,22:24:38,5106.120117
Aadarsh,1,serve,Serve,Flat,80.692726,177,0,0,service_box,deuce,near,2.060347,6.41399,no_mans_land,deuce,far,-1.031601,24.022959,2.594701,down the T,In,false,22:24:57,5125.970215
Ferguson,2,return,Forehand,Topspin,39.061928,177,0,0,no_mans_land,deuce,far,-1.266131,18.426643,no_mans_land,deuce,near,3.905366,-0.192008,1.025514,cross court,In,false,22:24:58,5126.830078
Aadarsh,3,serve_plus_one,Forehand,Topspin,58.32127,177,0,0,no_mans_land,ad,near,-2.543778,3.098716,no_mans_land,deuce,far,-1.329237,23.14784,1.165215,down the line,In,false,22:25:00,5128.450195
Ferguson,4,return_plus_one,Backhand,Topspin,45.673042,177,0,0,service_box,ad,far,1.109286,17.052771,out,ad,near,-3.577579,-1.431345,0.856501,cross court,In,false,22:25:01,5129.72998
Aadarsh,5,in_play,Overhead,Flat,99.073555,177,0,0,service_box,ad,near,-2.608831,6.369494,service_box,ad,far,1.109286,18.261559,2.502645,---,In,false,22:25:02,5130.850098
Ferguson,0,none,Backhand,Topspin,86.104347,178,0,0,out,ad,far,2.693017,24.248087,no_mans_land,ad,near,-3.407629,3.151574,0.889947,cross court,Out,false,22:25:03,5131.410156
Ferguson,1,serve,Serve,Flat,77.141579,179,0,0,service_box,deuce,near,2.24747,6.12389,no_mans_land,deuce,far,-0.877399,24.348854,2.244462,down the T,In,false,22:26:16,5204.339844
Aadarsh,2,return,Forehand,Topspin,48.248592,179,0,0,no_mans_land,deuce,far,-1.449799,20.739422,out,deuce,near,3.752539,-2.007405,1.231226,cross court,In,false,22:26:17,5205.299805
Ferguson,3,serve_plus_one,Forehand,Topspin,45.051289,179,0,0,service_box,ad,near,-2.728147,6.279686,no_mans_land,deuce,far,-2.17022,21.750662,1.660894,down the line,In,false,22:26:18,5206.899902
Aadarsh,4,return_plus_one,Backhand,Slice,42.145969,179,0,0,no_mans_land,ad,far,2.658712,19.484352,no_mans_land,ad,near,-2.681973,0.253688,0.511656,cross court,In,false,22:26:20,5208.180176
Ferguson,5,in_play,Backhand,Topspin,39.775368,179,0,0,no_mans_land,ad,near,-2.742149,3.474988,no_mans_land,ad,far,3.572211,24.633421,0.590818,cross court,In,false,22:26:22,5210.02002
Aadarsh,6,in_play,Backhand,Slice,45.512527,179,0,0,service_box,ad,near,-1.819006,11.177501,out,ad,near,-3.332381,-0.935296,0.616577,cross court,Net,false,22:26:23,5211.700195
Ferguson,1,serve,Serve,Flat,78.258156,181,0,0,service_box,ad,near,-1.065307,5.821099,no_mans_land,ad,far,1.353989,23.719362,2.212219,down the T,In,false,22:26:44,5232.490234
Aadarsh,2,return,Forehand,Topspin,44.089066,181,0,0,no_mans_land,ad,far,0.365365,20.085773,out,ad,near,-1.853636,-2.228199,0.987734,inside out,In,false,22:26:45,5233.390137
Ferguson,3,serve_plus_one,Forehand,Topspin,38.748547,181,0,0,no_mans_land,ad,near,-1.452152,4.674686,no_mans_land,ad,far,0.439612,23.925207,1.041242,inside out,In,false,22:26:46,5234.830078
Aadarsh,4,return_plus_one,Forehand,Flat,66.417542,181,0,0,no_mans_land,ad,far,3.018247,18.356873,no_mans_land,ad,near,-1.51704,0.320258,1.382655,inside out,In,false,22:26:48,5236.490234
Ferguson,5,in_play,Backhand,Slice,42.082642,181,0,0,out,ad_alley,far,4.764182,23.994589,no_mans_land,ad_alley,far,4.301865,24.967443,0.81779,cross court,Net,false,22:26:49,5237.720215
Ferguson,6,in_play,Backhand,Topspin,79.166565,181,0,0,service_box,ad,near,-1.901942,6.095726,service_box,ad_alley,far,4.369213,16.053715,2.771274,down the line,In,false,22:26:50,5238.52002
Aadarsh,7,in_play,Overhead,Flat,101.730049,181,0,0,service_box,ad,far,0.942309,13.41483,no_mans_land,ad,near,-2.671495,1.458822,2.387335,---,In,false,22:26:53,5241.779785
Ferguson,1,serve,Serve,Flat,90.066864,182,0,0,service_box,ad,far,1.731547,15.549209,service_box,deuce,far,0.942309,23.639757,0.627063,out wide,Net,false,22:26:54,5242.040039
Ferguson,2,return,Backhand,Flat,34.677914,182,0,0,service_box,deuce,far,-0.800411,15.664498,no_mans_land,ad_alley,far,4.761368,24.249647,1.243086,down the line,Net,false,22:26:54,5242.5
Ferguson,1,serve,Serve,Flat,56.451168,183,0,0,service_box,deuce,near,1.59075,6.50276,no_mans_land,deuce,far,-0.957094,23.829718,2.541701,down the T,In,false,22:27:24,5272.859863
Aadarsh,2,return,Backhand,Topspin,46.492962,183,0,0,no_mans_land,ad,far,0.999405,21.258492,out,deuce,near,3.676622,-1.631425,0.892253,inside in,In,false,22:27:25,5273.97998
Ferguson,3,serve_plus_one,Forehand,Topspin,84.177879,183,0,0,no_mans_land,ad,near,-2.178537,3.527511,out,ad,far,0.807024,25.614437,1.627014,inside out,In,false,22:27:27,5275.5
Aadarsh,4,return_plus_one,Backhand,Slice,39.995792,183,0,0,no_mans_land,ad,far,1.388716,22.601219,out,ad,near,-3.157324,-1.763497,0.699399,cross court,In,false,22:27:29,5277.100098
Ferguson,5,in_play,Forehand,Topspin,54.615299,183,0,0,no_mans_land,ad,near,-2.408963,2.326027,no_mans_land,ad,far,0.815868,24.614655,1.111184,inside out,In,false,22:27:31,5279.259766
Aadarsh,6,in_play,Backhand,Topspin,51.825657,183,0,0,service_box,ad,far,1.208848,18.277966,out,ad,near,-3.429322,-3.885993,1.055808,cross court,In,false,22:27:32,5280.620117
Ferguson,7,in_play,Forehand,Topspin,65.544304,183,0,0,no_mans_land,ad,near,-2.67356,2.71841,no_mans_land,ad,far,1.659693,24.321682,1.002181,inside out,In,false,22:27:34,5282.200195
Aadarsh,8,in_play,Backhand,Topspin,56.499718,183,0,0,service_box,deuce,far,-4.086116,17.596512,out,ad,near,-4.086116,-2.429509,0.707846,down the line,In,false,22:27:35,5283.419922
Ferguson,9,in_play,Forehand,Topspin,44.093895,183,0,0,service_box,deuce,near,2.378007,7.347672,out,deuce,far,-0.894688,25.392906,0.766294,cross court,In,false,22:27:36,5284.759766
Aadarsh,10,in_play,Forehand,Topspin,56.657478,183,0,0,no_mans_land,ad,far,2.642342,23.71279,no_mans_land,deuce,near,3.561238,0.289688,0.95388,down the line,In,false,22:27:38,5286.439941
Ferguson,11,in_play,Backhand,Topspin,48.092533,183,0,0,service_box,deuce,near,1.251696,8.17072,out,ad,far,2.667035,26.400263,1.12602,down the line,In,false,22:27:39,5287.580078
Aadarsh,12,in_play,FH Volley,Flat,19.918634,183,0,0,service_box,deuce,far,-1.627482,17.129589,service_box,deuce,near,1.251696,7.645473,2.884387,cross court,In,false,22:27:40,5288.459961
Ferguson,1,serve,Serve,Flat,98.617935,184,0,0,no_mans_land,ad,near,-3.640312,2.880718,no_mans_land,ad,far,1.484402,23.281103,2.267455,out wide,Out,false,22:28:19,5327.189941
Aadarsh,2,return,Backhand,Topspin,57.447517,184,0,0,service_box,deuce,far,-3.765099,18.182823,out,ad_alley,near,-4.792824,-2.203025,1.005286,down the line,In,false,22:28:19,5327.930176
Ferguson,3,serve_plus_one,Forehand,Slice,37.28434,184,0,0,no_mans_land,deuce,near,1.395483,3.56259,no_mans_land,deuce,far,-3.022494,24.593042,0.67065,cross court,In,false,22:28:21,5329.450195
Aadarsh,4,return_plus_one,Forehand,Topspin,48.492901,184,0,0,no_mans_land,ad,far,3.855705,21.032417,out,deuce,near,1.992045,-0.713283,0.846469,down the line,In,false,22:28:23,5331.209961
Ferguson,5,in_play,Backhand,Topspin,55.649708,184,0,0,no_mans_land,ad,near,-2.494386,2.802099,out,ad,far,4.110305,26.314531,1.40917,cross court,In,false,22:28:25,5333.029785
Aadarsh,6,in_play,Backhand,Topspin,86.405319,184,0,0,service_box,deuce,far,-0.859407,14.710689,out,ad,near,-3.090147,-1.092,1.018389,down the line,In,false,22:28:26,5334.330078
Ferguson,7,in_play,Forehand,Slice,48.591522,184,0,0,service_box,deuce,near,2.311463,6.16867,no_mans_land,deuce,far,-0.297562,21.785822,1.073009,cross court,In,false,22:28:28,5336.410156
Ferguson,1,serve,Serve,Flat,100.140434,185,0,0,service_box,ad,far,1.279388,16.866127,no_mans_land,deuce,far,-0.821485,24.028887,2.676444,out wide,Net,false,22:29:09,5377.220215
Ferguson,1,serve,Serve,Slice,74.462708,186,0,0,service_box,deuce,near,1.379019,7.079855,no_mans_land,deuce,far,-1.044912,24.062548,2.576808,down the T,In,false,22:29:29,5397.950195
Aadarsh,2,return,Forehand,Flat,49.154079,186,0,0,service_box,deuce,near,1.79399,10.659555,no_mans_land,deuce,near,1.958367,0.794715,1.316889,cross court,Net,false,22:29:30,5398.990234
Ferguson,1,serve,Serve,Flat,79.189178,187,0,0,service_box,deuce,far,-0.9518,12.320315,no_mans_land,ad,far,1.095198,24.237066,2.593535,down the T,Net,false,22:30:05,5433.410156
Ferguson,1,serve,Serve,Kick,61.5704,188,0,0,service_box,ad,near,-1.520499,7.254335,out,ad,far,1.098096,23.968622,2.591789,down the T,In,false,22:30:22,5450.080078
Aadarsh,2,return,Forehand,Topspin,63.551182,188,0,0,no_mans_land,deuce,far,-4.011252,18.58765,no_mans_land,ad,near,-2.568573,1.990384,1.308691,inside in,In,false,22:30:23,5451.259766
Ferguson,1,serve,Serve,Flat,99.849899,189,0,0,no_mans_land,ad,near,-3.029054,3.748361,service_box,ad,far,0.987564,22.771835,3.006378,out wide,Out,false,22:30:49,5477.040039
Aadarsh,2,return,Backhand,Topspin,40.686413,189,0,0,service_box,ad,far,0.694284,17.533787,out,ad_alley,near,-4.436479,-3.016035,1.249648,down the line,In,false,22:30:49,5477.939941
Ferguson,1,serve,Serve,Flat,93.896004,190,0,0,service_box,ad,near,-2.27288,7.000091,out,ad,far,0.910517,25.027159,2.584833,out wide,In,false,22:31:00,5488.640137
Aadarsh,2,return,Forehand,Topspin,42.728813,190,0,0,out,deuce_alley,far,-5.042411,24.113325,no_mans_land,ad,near,-3.570841,1.16282,1.305672,inside in,Out,false,22:31:01,5489.379883
Aadarsh,1,serve,Serve,Slice,87.850151,192,0,0,service_box,deuce,far,-3.254153,18.125353,no_mans_land,deuce,near,1.176857,0.170172,2.653641,out wide,In,false,22:31:24,5512.419922
Ferguson,2,return,Forehand,Topspin,48.031555,192,0,0,no_mans_land,ad,near,-0.78379,3.789414,out,deuce_alley,far,-5.030019,25.458269,0.999426,down the line,In,false,22:31:25,5513.240234
Aadarsh,3,serve_plus_one,Forehand,Topspin,87.295578,192,0,0,no_mans_land,ad,far,3.712474,19.240028,no_mans_land,ad,near,-0.630421,-0.524853,1.14105,inside out,In,false,22:31:26,5514.740234
Ferguson,4,return_plus_one,Backhand,Topspin,59.418179,192,0,0,no_mans_land,ad,near,-2.21505,2.805585,no_mans_land,ad,far,4.029582,22.809067,0.794636,cross court,In,false,22:31:29,5517.379883
Aadarsh,5,in_play,Backhand,Topspin,52.647717,192,0,0,service_box,ad,near,-1.639822,11.211325,out,ad,near,-3.154635,-1.278832,0.912858,cross court,Net,false,22:31:30,5518.439941
Aadarsh,1,serve,Serve,Slice,79.512901,193,0,0,service_box,ad,far,2.905968,15.442199,out,ad,near,-1.300754,-0.704741,2.803342,out wide,In,false,22:31:46,5534.990234
Ferguson,2,return,Backhand,Topspin,46.786488,193,0,0,out,ad,near,-1.411908,-1.606999,no_mans_land,ad,far,4.08755,23.004629,1.092506,cross court,Out,false,22:31:47,5535.810059
Aadarsh,1,serve,Serve,Slice,84.371147,194,0,0,no_mans_land,deuce_alley,far,-4.216854,20.461342,no_mans_land,deuce,near,1.438417,0.494501,2.657062,out wide,Out,false,22:32:09,5557.319824
Aadarsh,1,serve,Serve,Slice,69.033249,195,0,0,service_box,deuce,far,-1.437877,17.700104,no_mans_land,deuce,near,1.259257,-0.214617,2.697945,down the T,In,false,22:32:17,5565.810059
Ferguson,2,return,Forehand,Slice,33.821499,195,0,0,no_mans_land,ad,near,-0.71283,4.400342,out,deuce,far,-2.831108,25.839804,1.280332,down the line,In,false,22:32:19,5567.109863
Aadarsh,1,serve,Serve,Slice,121.361153,196,0,0,service_box,ad,far,2.945991,17.903118,out,ad,near,-1.28801,-0.818763,2.772701,out wide,In,false,22:32:37,5585.180176
Ferguson,2,return,Backhand,Topspin,48.818829,196,0,0,no_mans_land,ad,near,-0.854978,3.187676,out,ad_alley,far,4.944853,25.705717,0.966559,down the line,In,false,22:32:37,5585.919922
Aadarsh,1,serve,Serve,Flat,83.762772,197,0,0,service_box,ad,far,2.437114,14.811012,out,ad,near,-1.33575,-0.852769,2.707327,out wide,In,false,22:32:44,5592.700195
Ferguson,2,return,Backhand,Topspin,56.712975,197,0,0,no_mans_land,ad,near,-1.364077,4.369314,no_mans_land,ad_alley,far,4.774151,23.908072,0.899749,down the line,In,false,22:32:45,5593.850098
Aadarsh,3,serve_plus_one,Backhand,Topspin,47.259819,197,0,0,service_box,ad,far,0.662813,14.833732,out,ad,near,-2.391334,-0.716311,0.823382,cross court,In,false,22:32:47,5595.049805
Ferguson,4,return_plus_one,Forehand,Flat,62.495441,197,0,0,no_mans_land,ad,near,-2.636533,1.928946,out,ad,far,1.586782,26.846554,0.6845,inside out,In,false,22:32:48,5596.390137
Aadarsh,5,in_play,Backhand,Flat,51.346767,197,0,0,no_mans_land,deuce,far,-1.557757,21.35655,out,ad,near,-2.992005,-1.405067,0.941668,down the line,In,false,22:32:49,5597.669922
Ferguson,6,in_play,Forehand,Topspin,48.913559,197,0,0,service_box,deuce,near,2.222023,6.210803,out,deuce,far,-0.92347,26.086044,1.276618,cross court,In,false,22:32:51,5599.290039
Aadarsh,7,in_play,Forehand,Topspin,54.352062,197,0,0,no_mans_land,ad,far,3.02058,18.405676,no_mans_land,deuce,near,3.683408,-0.413543,1.1952,down the line,In,false,22:32:52,5600.870117
Ferguson,8,in_play,Backhand,Topspin,45.126423,197,0,0,out,ad,near,-0.160682,-0.266006,no_mans_land,ad,far,2.983509,23.709547,0.857413,cross court,Out,false,22:32:54,5602.25
Aadarsh,1,serve,Serve,Slice,89.405838,199,0,0,no_mans_land,deuce,far,-3.313866,18.510109,no_mans_land,deuce,near,1.065255,1.01796,2.659541,out wide,Out,false,22:33:18,5626.5
Ferguson,2,return,Forehand,Topspin,45.157715,199,0,0,service_box,deuce_alley,far,-4.303118,12.671298,no_mans_land,deuce_alley,far,-4.979815,24.98251,1.238406,cross court,Net,false,22:33:19,5627.299805
Aadarsh,1,serve,Serve,Slice,102.785797,200,0,0,service_box,ad,far,1.29635,18.077669,no_mans_land,ad,near,-1.139513,0.225385,2.804654,down the T,In,false,22:33:43,5651.540039
Ferguson,2,return,Forehand,Slice,43.372704,200,0,0,no_mans_land,ad,near,-2.829834,2.840158,out,ad,far,2.112913,25.580215,1.258844,inside out,In,false,22:33:44,5652.279785
Aadarsh,3,serve_plus_one,Backhand,Topspin,57.885242,200,0,0,no_mans_land,deuce,far,-2.45325,20.965431,no_mans_land,ad,near,-4.026413,-0.061429,1.200993,down the line,In,false,22:33:46,5654.180176
Ferguson,4,return_plus_one,Forehand,Flat,53.130882,200,0,0,no_mans_land,deuce,near,1.162739,3.615489,out,deuce,far,-1.453622,25.777054,0.971434,cross court,In,false,22:33:47,5655.459961
Aadarsh,5,in_play,Forehand,Topspin,59.606926,200,0,0,service_box,ad,far,1.631979,16.326752,no_mans_land,deuce,near,1.995724,0.216298,1.268721,down the line,In,false,22:33:48,5656.759766
Ferguson,6,in_play,Backhand,Slice,36.570389,200,0,0,service_box,ad,far,0.845201,14.969402,out,ad,far,1.650124,25.763651,0.726786,cross court,Net,false,22:33:50,5658.120117
Ferguson,7,in_play,Backhand,Slice,76.241486,200,0,0,no_mans_land,deuce,near,0.256406,2.26471,service_box,deuce,far,-0.736054,16.453648,0.875749,inside out,In,false,22:33:51,5659.240234
Aadarsh,8,in_play,Forehand,Topspin,57.998173,200,0,0,service_box,deuce,far,-2.129624,18.138569,out,ad,near,-0.020195,-1.376657,0.970273,inside in,In,false,22:33:52,5660.279785
Ferguson,9,in_play,Forehand,Topspin,54.767723,200,0,0,no_mans_land,deuce,near,1.144672,3.956879,out,deuce,far,-2.916368,25.671778,0.891713,cross court,In,false,22:33:53,5661.540039
Aadarsh,10,in_play,Forehand,Topspin,60.508595,200,0,0,no_mans_land,ad,far,1.782198,22.156183,no_mans_land,deuce,near,1.753606,-0.422981,1.121847,down the line,In,false,22:33:54,5662.850098
Ferguson,11,in_play,Backhand,Topspin,59.298908,200,0,0,no_mans_land,ad,near,-2.245278,1.923283,out,ad,far,1.620964,25.125801,1.357828,cross court,In,false,22:33:56,5664.209961
Aadarsh,12,in_play,Backhand,Topspin,55.616501,200,0,0,service_box,deuce,far,-0.537644,18.000849,out,ad,near,-3.33397,-2.498436,1.1025,down the line,In,false,22:33:57,5665.490234
Ferguson,13,in_play,Forehand,Flat,76.915642,200,0,0,no_mans_land,deuce,near,3.100186,2.851171,out,ad,far,0.702374,25.910467,0.694817,inside in,In,false,22:33:58,5666.990234
Aadarsh,1,serve,Serve,Flat,126.093613,201,0,0,no_mans_land,ad,far,1.729387,18.751493,no_mans_land,ad,near,-1.266613,-0.371535,2.725769,down the T,Out,false,22:34:24,5692.200195
Ferguson,2,return,Forehand,Slice,51.589821,201,0,0,out,ad,far,2.141575,24.608988,no_mans_land,ad,far,1.729387,19.960281,1.067197,inside out,Net,false,22:34:25,5693.180176
Aadarsh,1,serve,Serve,Slice,46.414124,202,0,0,service_box,deuce,far,-0.499998,11.906618,out,ad,near,-0.961124,-0.935333,2.741049,down the T,Out,false,22:34:34,5702.529785
Ferguson,2,return,Backhand,Flat,44.910507,202,0,0,no_mans_land,ad,near,-2.875163,1.370205,no_mans_land,ad,far,3.356032,19.946287,1.589159,cross court,In,false,22:34:35,5703.970215
Aadarsh,3,serve_plus_one,Backhand,Topspin,64.273895,202,0,0,out,ad,far,0.220526,23.858706,out,ad,near,-2.260656,-1.712127,1.239301,cross court,Out,false,22:34:37,5705.25
Ferguson,4,return_plus_one,Forehand,Slice,55.366833,202,0,0,no_mans_land,ad,near,-2.873553,1.687781,out,ad,far,0.608395,25.139017,0.679339,inside out,In,false,22:34:39,5707.029785
Aadarsh,5,in_play,Backhand,Topspin,44.708145,202,0,0,no_mans_land,ad,far,1.634473,18.436167,out,ad,near,-3.902412,-3.005466,1.098318,cross court,In,false,22:34:40,5708.390137
Ferguson,6,in_play,Forehand,Slice,50.919769,202,0,0,no_mans_land,ad,near,-2.544566,3.555684,no_mans_land,ad,far,2.315015,22.221945,1.589461,inside out,In,false,22:34:42,5710.22998
Aadarsh,7,in_play,Backhand,Topspin,48.560394,202,0,0,service_box,ad,far,0.103526,17.015335,out,ad,near,-4.068684,-2.073592,0.969803,cross court,In,false,22:34:43,5711.509766
Ferguson,8,in_play,Forehand,Topspin,60.758701,202,0,0,no_mans_land,ad,near,-1.247964,4.83629,out,ad,far,1.628905,25.525007,0.638439,inside out,In,false,22:34:45,5713.120117
Aadarsh,9,in_play,Backhand,Topspin,50.625538,202,0,0,no_mans_land,ad,far,2.710253,19.674946,out,ad,near,-2.478444,-0.865231,0.587906,cross court,In,false,22:34:46,5714.319824
Ferguson,10,in_play,Backhand,Slice,36.193531,202,0,0,no_mans_land,ad,near,-1.836753,2.99355,out,ad,far,3.531687,25.06041,1.194542,cross court,In,false,22:34:47,5715.839844
Aadarsh,11,in_play,Forehand,Topspin,62.302505,202,0,0,out,ad,far,2.411535,23.994589,no_mans_land,ad,near,-2.275982,-0.429192,1.120641,inside out,Out,false,22:34:49,5717.819824
Ferguson,1,serve,Serve,Kick,91.334343,203,0,0,service_box,deuce,far,-2.83685,17.992725,out,deuce,near,0.74224,-0.902966,2.783256,out wide,In,false,22:36:52,5840.049805
