pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick
15-0,2-1,1-1,,5458000,,,113,,6,Deuce,Player2,Far,,,,,,,,,,-150.74550524926596,109.50219269460659,Down the Line,Forehand,,,,,,,,,,-179.3920713034944,-406.4989720032896,,,,,,,,,,,,,,,,,,,,,,1,
15-0,2-1,1-1,,5459000,1,5459000,113,,7,Ad,Player2,Far,,,,,,,,,,-193.31995844259478,-522.8508530181026,Down the Line,Backhand,,,,,,,,,,-52.87744422569447,176.5049540681503,1.0,,,,,,,,,,,,,,,,,,,,1,,
15-15,2-1,1-1,1,5486000,,,114,,1,Deuce,Player2,Far,1.0,Wide,130.54487095356336,-142.25792869633946,1.0,Wide,135.6920986438494,-188.7035104985902,,-41.449201662270795,462.84368985102947,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,2-1,1-1,,5530000,,,114,,2,Deuce,Player2,Far,,,,,,,,,,194.08445428686386,-443.37643263319177,Down the Line,Forehand,,,,,,,,,,17.469914698153705,353.36197506543425,,,,,,,,,,,,,,,,,,,,,1,,
15-15,2-1,1-1,,5531000,,,114,,3,Deuce,Player2,Far,,,,,,,,,,-18.799868766394486,533.8379210408441,Crosscourt,Forehand,,,,,,,,,,34.01480205597543,-302.40597112845273,,,,,,,,,,,,,,,,,,,,,1,,
15-15,2-1,1-1,,5532000,,,114,,4,Deuce,Player2,Far,,,,,,,,,,26.910613517046464,-479.08477690263965,Crosscourt,Forehand,,,,,,,,,,-27.59668088362529,369.4156605422413,,,,,,,,,,,,,,,,,,,,,1,,
15-15,2-1,1-1,,5533000,,,114,,5,Deuce,Player2,Far,,,,,,,,,,-43.31307414695925,483.45782480289984,Down the Line,Forehand,,,,,,,,,,-70.52499999996357,-184.61711504802363,,,,,,,,,,,,,,,,,,,,,1,,
15-15,2-1,1-1,,5535000,1,5535000,114,,6,Ad,Player2,Far,,,,,,,,,,-77.395395887974,-413.7806485124721,Down the Line,Forehand,1,,,,,,,,,-101.18980752400722,-123.50793416441562,,,,1.0,,,,,,,,,,,,,,,,,,,
30-15,2-1,1-1,1,5566000,,,115,,1,Deuce,Player1,Near,0.0,Wide,-150.48993328951107,283.0065015309125,,,,,,22.75065069990076,-411.11794619401337,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,2-1,1-1,,5567000,1,5567000,115,,2,Deuce,Player1,Near,,,,,,,,,,-209.22911198589367,562.3553040242065,Down the Line,Forehand,,,,,,,,,,-16.99517169727906,-315.2838199910882,1.0,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-1,1-1,1,5574000,,,116,,1,Deuce,Player1,Near,1.0,Wide,-121.69424212592139,147.8927602798886,,,,,,-44.875863954482504,-447.17801290440593,,,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
40-15,2-1,1-1,,5606000,,,116,,2,Ad,Player1,Near,,,,,,,,,,170.19442804015705,481.70261920360065,Crosscourt,Backhand,,,,,,,,,,-59.39431867888445,-175.54819553796705,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-1,1-1,,5607000,,,116,,3,Ad,Player1,Near,,,,,,,,,,-141.4947342518954,-437.76605971105994,Down the Line,Backhand,,,,,,,,,,-60.16957020994267,405.2345089674197,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-1,1-1,,5608000,,,116,,4,Deuce,Player1,Near,,,,,,,,,,-48.21923665789285,545.1537839017307,Crosscourt,Forehand,,,,,,,,,,19.721872265956566,-291.5954341643288,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-1,1-1,,5609000,,,116,,5,Deuce,Player1,Near,,,,,,,,,,22.63195538056574,-468.78787182827926,Crosscourt,Forehand,,,,,,,,,,-56.10973862639271,455.7568022744802,,,,,1.0,,,,,,,,,,,,,,,,1,,
40-15,2-1,1-1,,5610000,,,116,,6,Deuce,Player1,Near,,,,,,,,,,-65.55300196847007,516.4008858265049,Crosscourt,Forehand,,,,,,,,,,70.38934820643783,-340.2378554241462,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-1,1-1,,5612000,,,116,,7,Deuce,Player1,Near,,,,,,,,,,94.06954286959271,-485.495548993625,Crosscourt,Forehand,,,,,,,,,,-69.2267388451086,149.93274278207477,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-1,1-1,,5613000,,,116,,8,Deuce,Player1,Near,,,,,,,,,,-151.22093722651854,542.667918853613,Crosscourt,Forehand,,,,,,,,,,29.91523950129688,-244.61960848631284,,,,,,,,,,,,,,,,,,,,,,1,
40-15,2-1,1-1,,5614000,,,116,,9,Deuce,Player1,Near,,,,,,,,,,70.68112970250067,-476.81972878365565,Down the Line,Forehand,,,,,,,,,,78.7078576115079,403.70123031475214,,,,,,,,,,,,,,,,,,,,,,1,
40-15,2-1,1-1,,5616000,,,116,,10,Ad,Player1,Near,,,,,,,,,,73.70209973749473,526.6786909446098,Crosscourt,Backhand,,,,,,,,,,-87.07057633416323,-330.14343285197293,,,,,,,,,,,,,,,,,,,,,,1,
40-15,2-1,1-1,,5617000,1,5617000,116,,11,Ad,Player1,Near,,,,,,,,,,-102.20815288708631,-517.4664643479391,Down the Line,Backhand,,,,,,,,,,-73.9914315397693,-4.985279965001775,,,,1.0,,,,,,,,,,,,,,,,,1,,
0-0,2-2,1-1,1,5651000,,,117,,1,Deuce,Player1,Near,1.0,Body,-67.34747922131254,244.5798392387188,,,,,,32.58131014871458,-479.3070866139256,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-2,1-1,,5652000,,,117,,2,Deuce,Player1,Near,,,,,,,,,,-96.38167104107008,505.55559383175984,Crosscourt,Backhand,,,,,,,,,,28.544635826756906,-269.8583825457924,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,1-1,,5653000,,,117,,3,Deuce,Player1,Near,,,,,,,,,,30.00132327207549,-407.0610618983024,Crosscourt,Forehand,,,,,,,,,,-81.0636975065198,335.2324803147875,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,1-1,,5654000,,,117,,4,Deuce,Player1,Near,,,,,,,,,,-109.57767388445784,550.0389326331366,Crosscourt,Forehand,,,,,,,,,,21.875995188090187,-119.69506233589618,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,1-1,,5655000,,,117,,5,Deuce,Player1,Near,,,,,,,,,,21.875995188090187,-139.79962270333985,Down the Line,Forehand,,1,,,,,,,,85.61277887134685,304.1810804897816,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,1-1,,5656000,,,117,,6,Ad,Player1,Near,,,,,,,,,,108.86619094482565,504.7443624231864,Down the Line,Backhand,,,,,,,,,,41.05369094486068,-44.4927165354101,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,1-1,,5658000,1,5658000,117,,7,Deuce,Player1,Near,,,,,,,,,,41.05369094486068,-64.59727690285375,Crosscourt,Forehand,,,1,,,,,,,-1.8433562992116461,155.61840551173066,1.0,,,,,,,,,,,,,,,,,,,,,1,
15-0,2-2,1-1,1,5683000,,,118,,1,Ad,Player1,Near,1.0,Body,56.63822178474764,242.81498797012827,,,,,,-29.791415135592658,-465.39075896738865,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-0,2-2,1-1,,5684000,,,118,,2,Ad,Player1,Near,,,,,,,,,,17.707190507427423,521.3358322394507,Down the Line,Forehand,,,,,,,,,,83.04450459313296,-414.30534230074835,,,,,,,,,,,,,,,,,,,,,1,,
15-0,2-2,1-1,,5686000,,,118,,3,Deuce,Player1,Near,,,,,,,,,,83.82588035866186,-504.23080708635365,Crosscourt,Forehand,,,,,,,,,,-89.25355971123997,266.7461614171851,,,,,,,,,,,,,,,,,,,,,1,,
15-0,2-2,1-1,,5687000,,,118,,4,Deuce,Player1,Near,,,,,,,,,,-139.6472058179506,519.5079013558121,Crosscourt,Forehand,,,,,,,,,,45.17465004372119,-315.33430664900595,,,,,,,,,,,,,,,,,,,,,1,,
15-0,2-2,1-1,,5688000,1,5688000,118,,5,Deuce,Player1,Near,,,,,,,,,,66.91591207345624,-502.50430883613586,Down the Line,Forehand,,,,,,,,,,155.75543525801228,397.9632053803718,1.0,,,,,,,,,,,,,,,,,,,,1,,
30-0,2-2,1-1,1,5717000,,,119,,1,Deuce,Player1,Near,0.0,Body,-103.52696850388352,-215.3517388450331,1.0,T,-47.488653762005214,143.93784448811462,,27.24388670164822,-468.64808617648583,,,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
30-0,2-2,1-1,,5728000,,,119,,2,Deuce,Player1,Near,,,,,,,,,,-79.76287182848023,510.7200842079601,Down the Line,Backhand,,,,,,,,,,-18.38862642168779,-275.273545494171,,,,,,,,,,,,,,,,,,,,,,1,
30-0,2-2,1-1,,5730000,,,119,,3,Ad,Player1,Near,,,,,,,,,,-17.158841863508197,-476.0403051178643,Crosscourt,Backhand,,,,,,,,,,42.82826443567341,328.0143810147037,,,,,,,,,,,,,,,,,,,,,1,,
30-0,2-2,1-1,,5731000,,,119,,4,Ad,Player1,Near,,,,,,,,,,44.531528871368074,540.7400863951711,Crosscourt,Backhand,,,,,,,,,,-54.92263232718072,-301.9809109797215,,,,,,,,,,,,,,,,,,,,,,1,
30-0,2-2,1-1,,5732000,,,119,,5,Ad,Player1,Near,,,,,,,,,,-77.95618438316183,-520.6238899822332,Down the Line,Backhand,,,,,,,,,,-7.459049650039891,118.25521653537196,,,,,,,,,,,,,,,,,,,,,,1,
30-0,2-2,1-1,,5734000,1,5734000,119,,6,Ad,Player1,Near,,,,,,,,,,98.17668416442872,370.2634842517772,Crosscourt,Backhand,,,,,,,,,,-57.454199475035935,225.4897200348791,,,,1.0,,,,,,,,,,,,,,,,,,1,
40-0,2-2,1-1,1,5756000,,,120,,1,Ad,Player1,Near,1.0,T,21.09580599298998,184.2703685475864,,,,,,-19.08740157479329,-449.4172626856821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-0,2-2,1-1,,5757000,,,120,,2,Ad,Player1,Near,,,,,,,,,,45.825770997351654,532.2561461064616,Crosscourt,Forehand,,,,,,,,,,-8.480725065612416,-173.9945538056844,,,,,,,,,,,,,,,,,,,,,1,,
40-0,2-2,1-1,,5758000,,,120,,3,Ad,Player1,Near,,,,,,,,,,-24.39787839018862,-407.4000382762549,Crosscourt,Forehand,,,,,,,,,,82.01119313206613,348.21157042851655,,,,,,,,,,,,,,,,,,,,,1,,
40-0,2-2,1-1,,5760000,,,120,,4,Ad,Player1,Near,,,,,,,,,,88.43651027991932,534.187844487913,Crosscourt,Backhand,,,,,,,,,,-57.93556430443201,-299.4624343830474,,,,,,,,,,,,,,,,,,,,,,1,
40-0,2-2,1-1,,5761000,,,120,,5,Ad,Player1,Near,,,,,,,,,,-83.29372265962452,-499.68651027970685,Down the Line,Backhand,,,,,,,,,,-96.99478346451681,363.50183180208694,,,,,,,,,,,,,,,,,,,,,1,,
40-0,2-2,1-1,,5762000,,,120,,6,Deuce,Player1,Near,,,,,,,,,,-86.23017825892309,521.2858431755838,Crosscourt,Forehand,,,,,,,,,,55.32533902009391,-171.01094160096153,,,,,,,,,,,,,,,,,,,,,1,,
40-0,2-2,1-1,,5764000,,,120,,7,Deuce,Player1,Near,,,,,,,,,,99.79853455812868,-475.2298392385996,Crosscourt,Forehand,,,,,,,,,,-73.82404855639231,294.86757436555195,,,,,,,,,,,,,,,,,,,,,1,,
40-0,2-2,1-1,,5765000,,,120,,8,Deuce,Player1,Near,,,,,,,,,,-117.550508530123,529.9960356515197,Crosscourt,Forehand,,,,,,,,,,125.34658245837794,-342.8885006559908,,,,,,,,,,,,,,,,,,,,,1,,
40-0,2-2,1-1,,5766000,,,120,,9,Deuce,Player1,Near,,,,,,,,,,148.49810258085066,-494.2411089236292,Crosscourt,Forehand,,,,,,,,,,-91.88763123354833,283.56774934368553,,,,,,,,,,,,,,,,,,,,,1,,
40-0,2-2,1-1,,5767000,,,120,,10,Deuce,Player1,Near,,,,,,,,,,-152.73676181094473,514.1547080049837,Crosscourt,Forehand,,,,,,,,,,47.12663495185667,-268.2186570427311,,,,,,,,,,,,,,,,,,,,,1,,
40-0,2-2,1-1,,5769000,1,5769000,120,,11,Deuce,Player1,Near,,,,,,,,,,79.4017716535023,-480.351536526436,Down the Line,Forehand,,,,,,,,,,34.492607174085414,-33.54970472439211,,,,1.0,,,,,,,,,,,,,,,,,1,,
0-0,3-2,1-1,1,5868000,,,121,,1,Deuce,Player2,Near,0.0,T,21.510378390190112,165.03774606290685,1.0,T,-27.459689413809087,211.56914370067804,,29.295313867001486,-459.8163659227721,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,3-2,1-1,,5880000,,,121,,2,Deuce,Player2,Near,,,,,,,,,,-49.293121172327986,433.34394138210337,Down the Line,Backhand,,,,,,,,,,-16.958464566920373,-267.685657261454,,,,,,,,,,,,,,,,,,,,,1,,
0-0,3-2,1-1,,5880000,,,121,,3,Ad,Player2,Near,,,,,,,,,,-20.612412510925488,-469.71741579153337,Crosscourt,Backhand,,,,,,,,,,63.79090660539136,232.19108705149867,,,,,,,,,,,,,,,,,,,,,1,,
0-0,3-2,1-1,,5882000,,,121,,4,Ad,Player2,Near,,,,,,,,,,91.24167760275252,544.438970909605,Crosscourt,Backhand,,,,,,,,,,-86.57179571299115,-377.0882545929811,,,,,,,,,,,,,,,,,,,,,1,,
0-0,3-2,1-1,,5883000,,,121,,5,Ad,Player2,Near,,,,,,,,,,-101.16121500432219,-522.4863845141658,Crosscourt,Backhand,,,,,,,,,,79.70048118981009,241.8762576551681,,,,,,,,,,,,,,,,,,,,,,1,
0-0,3-2,1-1,,5884000,,,121,,6,Ad,Player2,Near,,,,,,,,,,138.27805664909744,495.6238079612488,Crosscourt,Backhand,,,,,,,,,,-58.63315288710882,-285.88454724394677,,,,,,,,,,,,,,,,,,,,,,1,
0-0,3-2,1-1,,5885000,,,121,,7,Ad,Player2,Near,,,,,,,,,,-111.61635498681898,-501.65893482038825,Crosscourt,Backhand,,,,,,,,,,55.922872922105846,296.70151465426494,,,,,,,,,,,,,,,,,,,,,,1,
0-0,3-2,1-1,,5887000,,,121,,8,Ad,Player2,Near,,,,,,,,,,81.17420166225028,522.5051017057667,Crosscourt,Backhand,,,,,,,,,,-76.56341863513106,-268.9019302273326,,,,,,,,,,,,,,,,,,,,,,1,
0-0,3-2,1-1,,5888000,,,121,,9,Ad,Player2,Near,,,,,,,,,,-95.31482939627622,-464.16859142583195,Crosscourt,Backhand,,,,,,,,,,111.33892716529682,324.7257436568752,,,,,,,,,,,,,,,,,,,,,,1,
0-0,3-2,1-1,,5889000,1,5889000,121,,10,Ad,Player2,Near,,,,,,,,,,145.2505741469066,489.25311132958103,Crosscourt,Backhand,,,,,,,,,,-123.2039807523423,-146.45329724401884,1.0,,,,,,,,,,,,,,,,,,,,1,,
0-15,3-2,1-1,1,5926000,,,122,,1,Ad,Player2,Near,1.0,T,17.28224518809256,209.69359689402987,,,,,,-36.76733923882615,-447.3579505684478,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-15,3-2,1-1,,5927000,,,122,,2,Ad,Player2,Near,,,,,,,,,,31.589490376186657,529.3067530618439,Down the Line,Forehand,,,,,,,,,,9.123042432191262,-156.38159995617468,,,,,,,,,,,,,,,,,,,,,,1,
0-15,3-2,1-1,,5928000,,,122,,3,Deuce,Player2,Near,,,,,,,,,,5.25727252843123,-364.7545822395316,Crosscourt,Forehand,,,,,,,,,,-107.2725503061563,264.5167869639928,,,,,,,,,,,,,,,,,,,,,1,,
0-15,3-2,1-1,,5929000,,,122,,4,Deuce,Player2,Near,,,,,,,,,,-158.29438976369775,546.0613954502866,Crosscourt,Forehand,,,,,,,,,,23.40269028870182,-30.016786964113972,,,,,,,,,,,,,,,,,,,,,1,,
0-15,3-2,1-1,,5930000,1,5930000,122,,5,Deuce,Player2,Near,,,,,,,,,,23.40269028870182,-50.12134733155769,Down the Line,Forehand,,1,,,,,,,,98.38885061237262,-187.04346019237934,,,,1.0,,,,,,,,,,,,,,,,,,1,
0-30,3-2,1-1,1,5961000,,,123,,1,Deuce,Player2,Near,1.0,Body,-104.69271653537899,169.63482611539789,,,,,,36.66050962377809,-475.4710192473484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-30,3-2,1-1,,5962000,,,123,,2,Deuce,Player2,Near,,,,,,,,,,-209.4088199911429,503.39270559904,Crosscourt,Forehand,,,,,,,,,,54.4977252843113,-321.4965113734122,,,,,,,,,,,,,,,,,,,,,1,,
0-30,3-2,1-1,,5963000,,,123,,3,Deuce,Player2,Near,,,,,,,,,,60.346484033214665,-464.6630085299436,Crosscourt,Forehand,,,,,,,,,,-105.14613954500255,296.14080271200794,,,,,,,,,,,,,,,,,,,,,1,,
0-30,3-2,1-1,,5964000,,,123,,4,Deuce,Player2,Near,,,,,,,,,,-170.9105424321077,538.5322998684883,Crosscourt,Forehand,,,,,,,,,,15.497030839887007,-310.67874015731985,,,,,,,,,,,,,,,,,,,,,1,,
0-30,3-2,1-1,,5966000,,,123,,5,Deuce,Player2,Near,,,,,,,,,,31.606064085722956,-469.1764545054444,Crosscourt,Forehand,,,,,,,,,,-42.56622375325885,403.9754429131772,,,,,,,,,,,,,,,,,,,,,1,,
0-30,3-2,1-1,,5967000,1,5967000,123,,6,Deuce,Player2,Near,,,,,,,,,,-66.57035214344768,525.2329888448729,Crosscourt,Forehand,,,,,,,,,,71.02875656164309,195.0547626858135,,,,1.0,,,,,,,,,,,,,,,,,1,,
15-30,3-2,1-1,1,6002000,,,124,,1,Ad,Player2,Near,1.0,T,22.852504374441388,241.47458442682193,,,,,,-30.60536417321254,-428.25592738385575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-30,3-2,1-1,,6003000,,,124,,2,Ad,Player2,Near,,,,,,,,,,30.55036089237267,500.31221566028404,Crosscourt,Forehand,,,,,,,,,,-3.171894138231082,-393.641218285011,,,,,,,,,,,,,,,,,,,,,1,,
15-30,3-2,1-1,,6005000,,,124,,3,Deuce,Player2,Near,,,,,,,,,,3.6805883639526042,-493.5063538930084,Down the Line,Forehand,,,,,,,,,,86.74327427817042,356.59514982483773,,,,,,,,,,,,,,,,,,,,,1,,
15-30,3-2,1-1,,6006000,,,124,,4,Ad,Player2,Near,,,,,,,,,,101.19727143476838,505.8139216970265,Crosscourt,Backhand,,,,,,,,,,-41.617005686767655,-350.1739665352522,,,,,,,,,,,,,,,,,,,,,1,,
15-30,3-2,1-1,,6007000,,,124,,5,Ad,Player2,Near,,,,,,,,,,-73.95881999121288,-486.39259623771903,Crosscourt,Backhand,,,,,,,,,,104.24492016617536,337.1003335518818,,,,,,,,,,,,,,,,,,,,,1,,
15-30,3-2,1-1,,6008000,,,124,,6,Ad,Player2,Near,,,,,,,,,,134.2055172790208,496.392475940251,Down the Line,Backhand,,,,,,,,,,57.65006014870163,-341.7425798335942,,,,,,,,,,,,,,,,,,,,,1,,
15-30,3-2,1-1,,6009000,,,124,,7,Deuce,Player2,Near,,,,,,,,,,25.109667541544336,-472.47623031471653,Crosscourt,Forehand,,,,,,,,,,-67.94156824143472,277.40183180213137,,,,,,,,,,,,,,,,,,,,,1,,
15-30,3-2,1-1,,6011000,,,124,,8,Deuce,Player2,Near,,,,,,,,,,-93.65056867886676,531.458847331309,Crosscourt,Forehand,,,,,,,,,,27.762839020108142,-196.21189851258455,,,,,,,,,,,,,,,,,,,,,,1,
15-30,3-2,1-1,,6012000,,,124,,9,Deuce,Player2,Near,,,,,,,,,,59.659191819741714,-486.02280730508573,Crosscourt,Forehand,,,,,,,,,,-136.4156003936303,362.2762193786406,,,,,,,,,,,,,,,,,,,,,1,,
15-30,3-2,1-1,,6013000,1,6013000,124,,10,Deuce,Player2,Near,,,,,,,,,,-162.60125765520908,526.0535214345489,Down the Line,Forehand,,,,,,,,,,-118.83610017491674,13.918126640412765,,,,1.0,,,,,,,,,,,,,,,,,1,,
30-30,3-2,1-1,1,6039000,,,125,,1,Deuce,Player2,Near,,,,,0.0,T,-6.090130139979356,256.968323490681,,32.96778762028043,-473.03900918610736,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,3-2,1-1,,6040000,1,6040000,125,,2,Deuce,Player2,Near,,,,,,,,,,-27.924021216083563,499.54262904611113,Crosscourt,Backhand,,,,,,,,,,236.78962160967646,-364.40301290444864,,,1.0,,,,,,,,,,,,,,,,,,,1,
30-40,3-2,1-1,1,6065000,,,126,1,1,Ad,Player2,Near,1.0,Wide,115.0223479876921,235.9382764653199,,,,,,-43.69668088361697,-491.69916885363926,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-40,3-2,1-1,,6065000,,,126,1,2,Ad,Player2,Near,,,,,,,,,,191.28812882754772,516.7872484686745,Down the Line,Backhand,,,,,,,,,,136.20967300955343,-347.15249890620737,,,,,,,,,,,,,,,,,,,,,,1,
30-40,3-2,1-1,,6067000,,,126,1,3,Deuce,Player2,Near,,,,,,,,,,94.30540244964507,-513.3586723531906,Crosscourt,Forehand,,,,,,,,,,-139.83835848636696,451.537702318227,,,,,,,,,,,,,,,,,,,,,1,,
30-40,3-2,1-1,,6068000,,,126,1,4,Deuce,Player2,Near,,,,,,,,,,-156.16537620289398,553.8234033242983,Crosscourt,Forehand,,,,,,,,,,25.893225065603424,-365.4558836393563,,,,,,,,,,,,,,,,,,,,,,1,
30-40,3-2,1-1,,6070000,,,126,1,5,Deuce,Player2,Near,,,,,,,,,,38.02919947504597,-480.9419892823412,Crosscourt,Forehand,,,,,,,,,,-1.895259186350727,239.6312664040757,,,,,,,,,,,,,,,,,,,,,1,,
30-40,3-2,1-1,,6071000,,,126,1,6,Ad,Player2,Near,,,,,,,,,,168.71657370944916,568.2152395010188,Down the Line,Backhand,,,,,,,,,,83.24055664912585,-205.50840988615806,,,,,,,,,,,,,,,,,,,,,,1,
30-40,3-2,1-1,,6072000,,,126,1,7,Deuce,Player2,Near,,,,,,,,,,83.24055664912585,-225.61300853006716,Crosscourt,Forehand,,1,,,,,,,,-164.9157206910784,104.18429024491559,,,,,,,,,,,,,,,,,,,,,,1,
30-40,3-2,1-1,,6074000,1,6074000,126,1,8,Deuce,Player2,Near,,,,,,,,,,-197.6993985125838,492.3849300084945,Crosscourt,Forehand,1,,,,,,,,,149.1747539369308,-453.68485892365015,1.0,,,,,,,,,,,,,,,,,,,,,,
0-0,4-2,1-1,1,6113000,,,127,,1,Deuce,Player1,Far,1.0,Wide,120.19901027990291,-216.30620078728984,,,,,,-50.7100010935871,474.082617016378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-2,1-1,,6113000,,,127,,2,Deuce,Player1,Far,,,,,,,,,,161.8212598424361,-474.25807633396323,Down the Line,Forehand,,,,,,,,,,78.15388232716872,386.0584590986632,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-2,1-1,,6115000,,,127,,3,Ad,Player1,Far,,,,,,,,,,69.56605971125015,533.0920658352452,Crosscourt,Backhand,,,,,,,,,,-39.166661198579945,-240.58928805761852,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-2,1-1,,6116000,,,127,,4,Ad,Player1,Far,,,,,,,,,,-71.50759514432002,-448.1072123794711,Crosscourt,Backhand,,,,,,,,,,127.72048884507838,355.55582895869645,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-2,1-1,,6117000,1,6117000,127,,5,Ad,Player1,Far,,,,,,,,,,156.56881014865053,508.0495352140858,Down the Line,Backhand,,,,,,,,,,82.44153543302828,228.54533027109804,,,,1.0,,,,,,,,,,,,,,,,,1,,
0-15,4-2,1-1,1,6147000,,,128,,1,Ad,Player1,Far,1.0,Wide,-122.00512357823969,-219.6947397199215,,,,,,17.090594925625467,489.40261920359677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-15,4-2,1-1,,6148000,,,128,,2,Ad,Player1,Far,,,,,,,,,,-178.21059164470233,-471.8126312333521,Down the Line,Backhand,,,,,,,,,,-18.984590988616613,335.3083059928277,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-2,1-1,,6149000,,,128,,3,Deuce,Player1,Far,,,,,,,,,,-12.275109361323493,519.8308781712101,Crosscourt,Forehand,,,,,,,,,,83.29904308832093,-204.00433617662253,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-2,1-1,,6151000,,,128,,4,Deuce,Player1,Far,,,,,,,,,,108.2022473752722,-479.6514982499709,Crosscourt,Forehand,,,,,,,,,,-117.38251312329893,275.71873906372457,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-2,1-1,,6152000,1,6152000,128,,5,Deuce,Player1,Far,,,,,,,,,,-150.5115977689511,504.73284120708837,Down the Line,Forehand,,,,,,,,,,-177.21613079605893,-351.0722003497749,,1.0,,,,,,,,,,,,,,,,,,,,1,
0-30,4-2,1-1,1,6174000,,,129,,1,Deuce,Player1,Far,0.0,Wide,217.70673665780532,-287.71354986861775,0.0,T,30.197107392810295,-290.0577154416699,,-33.7598425196676,435.2969597548058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-30,4-2,1-1,,6184000,1,6184000,129,,2,Deuce,Player1,Far,,,,,,,,,,30.14585520558373,-453.3410979875173,Down the Line,Backhand,,,,,,,,,,31.896812117218868,229.98364501300452,1.0,,,,,,,,,,,,,,,,,,,,,1,
0-40,4-2,1-1,1,6204000,,,130,1,1,Ad,Player1,Far,0.0,Wide,-170.91371937873936,-260.17719269452874,1.0,Body,-69.37341426068157,-129.80525481183142,,24.03463473314594,499.61206255442255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-40,4-2,1-1,,6219000,,,130,1,2,Ad,Player1,Far,,,,,,,,,,-136.22754811891474,-437.5388888886628,Down the Line,Backhand,,,,,,,,,,-72.11776027992775,229.11741032359112,,,,,,,,,,,,,,,,,,,,,,1,
0-40,4-2,1-1,,6220000,1,6220000,130,1,3,Deuce,Player1,Far,,,,,,,,,,-64.59743000871553,520.0085192473255,Crosscourt,Forehand,,,,,,,,,,320.05968941365796,-277.80541885374976,,,1.0,,,,,,,,,,,,,,,,,,1,,
0-0,4-3,1-1,1,6323000,,,131,,1,Deuce,Player2,Far,1.0,Body,57.27935258089779,-179.81234689404536,,,,,,-44.44295713033574,481.32460083089745,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,4-3,1-1,,6324000,,,131,,2,Deuce,Player2,Far,,,,,,,,,,117.16751421691234,-439.26665026224026,Down the Line,Backhand,,,,,,,,,,39.36248359578019,370.08813976358834,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-3,1-1,,6326000,,,131,,3,Ad,Player2,Far,,,,,,,,,,23.96558398948893,537.270401355803,Crosscourt,Backhand,,,,,,,,,,-72.6347222221847,-332.6650098423478,,,,,,,,,,,,,,,,,,,,,1,,
