pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWide,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,PlayerServer
40 - 40,0 - 0,0 - 0,0,299000,0,,7.0,,2,Deuce_Alley,Player2,,,,,,,,,,0,-191.09441163594678,571.542306430151,Crosscourt,Forehand,,,,,,,,,,83.88084536303629,-300.93925524918836,,,,,,,,,,,,,,,,,,,,Matka Komac,2,first_return,Forehand,Flat,67.609314,8,2,1,deep,deuce,near,2.191447,4.024947,out,deuce_alley,far,-4.992478,26.819151,0.89607,down the line,In,False,02:44:43,,Matka KomacForehand
40 - 40,0 - 0,0 - 0,0,300000,0,,7.0,,3,Deuce,Player1,,,,,,,,,,0,117.2826498249613,-520.5864173225657,Down the Line,Forehand,,,,,,,,,,20.45425415571997,278.454013560661,,,,,,,,,,,,,,,,,,,,Elise Wagle,3,serve_plus_one,Forehand,Topspin,52.500702,8,2,1,deep,ad,far,0.534382,19.16201,out,deuce,near,3.064093,-1.713492,0.813798,down the line,In,False,02:44:44,,Elise WagleForehand
40 - 40,0 - 0,0 - 0,0,302000,0,,7.0,,4,Deuce,Player2,,,,,,,,,,0,-6.9134569116324744,491.311007217594,Down the Line,Backhand,,,,,,,,,,-49.24447178475147,14.285083114603294,,,1,,,,,,,,,,,,,,,,,Matka Komac,4,return_plus_one,Backhand,Topspin,40.119278,8,2,1,short,deuce,far,-1.286547,12.260408,deep,deuce,far,-0.180619,24.723051,1.281001,inside out,Net,False,02:44:46,,Matka KomacBackhand
40 - 40,0 - 0,0 - 0,0,309000,1,309000,7.0,,0,Deuce,Player2,,,,,,,,,,0,-107.8142771215541,291.19724409433775,Down the Line,,,,,,,,,,,-55.025557742753726,-286.5381178913655,1,,,,,,,,,,,,,,,,,,,Matka Komac,0,none,Feed,Flat,19.052607,9,2,1,deep,ad,near,-1.437582,4.401187,short,deuce,far,-2.816725,19.494936,2.767637,---,In,False,02:44:53,,Matka KomacFeed
0 - 0,1 - 0,0 - 0,1,326000,0,,8.0,1,1,Ad,Player1,Near,0,T,28.373999343817363,364.31535979858694,,,,,0,-24.12347440943636,-473.07862532783963,Crosscourt,,1,,,,,,,,,28.373999343817363,364.31535979858694,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Slice,88.098579,9,2,1,deep,ad,far,0.741291,21.405199,deep,ad,near,-0.630243,-0.472317,2.716231,down the T,Out,False,02:45:10,,Elise WagleServe
0 - 0,1 - 0,0 - 0,0,327000,0,,8.0,,2,Ad,Player2,,,,,,,,,,0,43.91267497810505,535.9583223969234,Down the Line,Forehand,,,,,,,,,,56.31260389323425,4.580161854765775,,,1,,,,,,,,,,,,,,,,,Matka Komac,2,none,Forehand,Flat,38.711872,9,2,1,short,ad,far,1.471207,12.00686,out,ad,far,1.14725,25.889494,1.068148,inside out,Net,False,02:45:11,,Matka KomacForehand
0 - 0,1 - 0,0 - 0,0,349000,0,,8.0,,1,Ad,Player1,Near,0,Wide,122.63488626415364,259.8404746280372,0,Wide,122.63488626415364,259.8404746280372,0,-21.68047900261347,-459.03265529285125,Crosscourt,,1,,,,,,,,,122.63488626415364,259.8404746280372,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,second_serve,Serve,Slice,69.121628,9,2,1,deep,ad,far,3.203924,18.675718,deep,ad,near,-0.566418,-0.105356,2.606646,out wide,Out,False,02:45:33,,Elise WagleServe
0 - 0,1 - 0,0 - 0,0,350000,0,,8.0,,2,Ad_Alley,Player2,,,,,,,,,,0,162.0898458004412,528.3567311895783,Down the Line,Backhand,,,,,,,,,,45.488478783878506,232.97751531046586,,,1,,,,,,,,,,,,,,,,,Matka Komac,2,second_return,Backhand,Flat,45.882557,9,2,1,short,ad,far,1.188419,17.973904,out,ad_alley,far,4.234713,25.690897,1.14263,down the line,Net,False,02:45:34,,Matka KomacBackhand
0 - 0,1 - 0,0 - 0,0,358000,1,358000,8.0,,0,Ad,Player2,,,,,,,,,,0,104.13032042864262,208.31618000864134,Down the Line,,,,,,,,,,,40.02822615920942,-273.8028488625007,1,,,,,,,,,,,,,,,,,,,Matka Komac,0,none,Feed,Topspin,18.186579,10,2,1,deep,deuce,near,1.045766,4.733905,short,ad,far,2.720479,17.329609,1.894754,---,In,False,02:45:42,,Matka KomacFeed
15 - 0,1 - 0,0 - 0,1,382000,0,,9.0,,1,Deuce,Player1,Near,0,Body,-90.3861220471974,395.8582677163309,,,,,0,37.58094378825705,-452.1195045929423,Crosscourt,,1,,,,,,,,,-90.3861220471974,395.8582677163309,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Slice,101.887321,10,2,1,deep,deuce,far,-2.361402,22.22928,deep,deuce,near,0.981829,0.075255,2.696213,down the T,Out,False,02:46:06,,Elise WagleServe
15 - 0,1 - 0,0 - 0,0,383000,0,,9.0,,2,Deuce,Player2,,,,,,,,,,0,-136.90102252836323,538.1936297022592,Down the Line,Backhand,,,,,,,,,,-114.17199803143708,-316.37370406807804,,,,,,,,,,,,,,,,,,,,Matka Komac,2,none,Backhand,Topspin,54.513916,10,2,1,deep,ad,near,-2.982825,3.621711,out,deuce,far,-3.576637,25.947893,1.287912,inside in,In,False,02:46:07,,Matka KomacBackhand
15 - 0,1 - 0,0 - 0,0,397000,0,,9.0,,1,Deuce,Player1,Near,0,Body,-64.24180336829578,182.21274059483153,1,Body,-64.24180336829578,182.21274059483153,0,27.026935695524095,-450.7220308396622,Crosscourt,,1,,,,,,,,,-64.24180336829578,182.21274059483153,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,second_serve,Serve,Slice,63.822296,10,2,1,short,deuce,far,-1.678363,16.647638,deep,deuce,near,0.706098,0.111765,2.701512,down the T,In,False,02:46:21,,Elise WagleServe
15 - 0,1 - 0,0 - 0,0,398000,0,,9.0,,2,Deuce,Player2,,,,,,,,,,0,-110.922823709479,534.4368711720773,Crosscourt,Forehand,,,,,,,,,,69.75533683285985,-246.12375874877924,,,,,,,,,,,,,,,,,,,,Matka Komac,2,second_return,Forehand,Flat,83.147034,10,2,1,deep,deuce,near,1.822408,5.457041,out,deuce,far,-2.897938,25.849745,1.159448,cross court,In,False,02:46:22,,Matka KomacForehand
15 - 0,1 - 0,0 - 0,0,399000,0,,9.0,,3,Deuce,Player1,,,,,,,,,,0,121.94770888007699,-489.81267497787474,Down the Line,Forehand,1,,,,,,,,,70.20784120731281,296.33149606283905,,,,,,,,,,,,,,,,,,,,Elise Wagle,3,serve_plus_one,Forehand,Slice,32.835258,10,2,1,deep,ad,far,1.83423,19.629072,out,deuce,near,3.185971,-0.909506,0.664103,down the line,In,False,02:46:23,,Elise WagleForehand
15 - 0,1 - 0,0 - 0,0,401000,0,,9.0,,4,Ad,Player2,,,,,,,,,,0,94.05691163599691,322.7788495186434,Down the Line,Forehand,,,,,,,,,,114.5046970690572,-456.36509186328135,,,,1,,,,,,,,,,,,,,,,Matka Komac,4,return_plus_one,Forehand,Topspin,62.813839,10,2,1,out,deuce,near,2.991517,-0.035664,deep,ad,far,2.457304,20.320028,1.054909,inside in,Out,False,02:46:25,,Matka KomacForehand
15 - 0,1 - 0,0 - 0,0,402000,0,,9.0,,5,Deuce,Player1,,,,,,,,,,0,116.1070647418473,-496.4170111545992,Crosscourt,Forehand,,,,,,,,,,-104.13877952750525,351.02810586158597,,,,,,,,,,,,,,,,,,,,Elise Wagle,5,in_play,Forehand,Flat,52.02668,10,2,1,deep,deuce,far,-2.7207,21.05806,out,deuce,near,3.03338,-1.082049,0.325577,cross court,In,False,02:46:26,,Elise WagleForehand
15 - 0,1 - 0,0 - 0,0,420000,1,420000,9.0,,0,Deuce,Player2,,,,,,,,,,0,-119.5292486876023,232.19277121597807,Down the Line,,,,,,,,,,,-39.575798337687345,-234.94863845132218,1,,,,,,,,,,,,,,,,,,,Matka Komac,0,none,Feed,Flat,21.650688,11,2,1,short,ad,near,-1.033946,5.748999,short,deuce,far,-3.122787,17.953402,3.971679,---,In,False,02:46:44,,Matka KomacFeed
30 - 0,1 - 0,0 - 0,1,434000,0,,10.0,,1,Ad,Player1,Near,1,Wide,122.84027777771432,244.29257436557813,,,,,0,-16.32962051617704,-480.96591207324235,Crosscourt,,,,,,,,,,,122.84027777771432,244.29257436557813,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Flat,101.356094,11,2,1,short,ad,far,3.20929,18.269518,out,ad,near,-0.426623,-0.678378,2.50603,out wide,In,False,02:46:58,,Elise WagleServe
30 - 0,1 - 0,0 - 0,0,435000,0,,10.0,,2,Ad,Player2,,,,,,,,,,0,155.5845691162801,514.7019466314051,Down the Line,Backhand,,,,,,,,,,170.26550743648247,234.51561679777916,,,1,,,,,,,,,,,,,,,,,Matka Komac,2,first_return,Backhand,Topspin,40.082275,11,2,1,short,ad_alley,far,4.448308,18.014088,out,ad,far,4.064758,25.334156,1.128921,down the line,Net,False,02:46:59,,Matka KomacBackhand
30 - 0,1 - 0,0 - 0,0,446000,1,446000,10.0,,0,Deuce,Player1,,,,,,,,,,0,58.69297900259435,-477.1123140854928,Down the Line,,,,,,,,,,,70.77670603670884,153.18329505678875,1,,,,,,,,,,,,,,,,,,,Elise Wagle,0,none,Feed,Flat,25.114799,12,3,1,short,ad,far,1.849092,15.889223,out,deuce,near,1.533396,-0.5777,0.558346,---,In,False,02:47:10,,Elise WagleFeed
40 - 0,1 - 0,0 - 0,1,463000,0,,11.0,,1,Deuce,Player2,Far,0,T,43.40398075238353,-249.25641950993247,,,,,0,-76.00412292209548,480.3283409883783,Crosscourt,,1,,,,,,,,,43.40398075238353,-249.25641950993247,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,81.753632,12,3,1,deep,deuce,near,1.13396,5.375198,deep,deuce,far,-1.985662,24.436121,2.873436,down the T,Out,False,02:47:27,,Matka KomacServe
40 - 0,1 - 0,0 - 0,0,464000,0,,11.0,,2,Deuce,Player1,,,,,,,,,,0,72.9759186351329,-496.30497594025104,Crosscourt,Backhand,,,,,,,,,,-72.88830380573663,301.68449803134024,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,none,Backhand,Topspin,60.986362,12,3,1,deep,deuce,far,-1.904259,19.768923,out,deuce,near,1.906548,-1.079122,0.996238,inside out,In,False,02:47:28,,Elise WagleBackhand
40 - 0,1 - 0,0 - 0,0,474000,0,,11.0,,1,Deuce,Player2,Far,0,T,44.6502241907031,-186.5541721346368,1,T,44.6502241907031,-186.5541721346368,0,-64.64914151352741,451.87886045470975,Crosscourt,,1,,,,,,,,,44.6502241907031,-186.5541721346368,,,,,,,,,,,,,,,,,,,,Matka Komac,1,second_serve,Serve,Slice,57.33424,12,3,1,short,deuce,near,1.166519,7.013339,deep,deuce,far,-1.689005,23.692858,2.864596,down the T,In,False,02:47:38,,Matka KomacServe
40 - 0,1 - 0,0 - 0,0,475000,0,,11.0,,2,Deuce,Player1,,,,,,,,,,0,93.87517497807924,-478.64406167954274,Crosscourt,Backhand,,,,,,,,,,-146.16201334200673,453.87624125085915,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,second_return,Backhand,Topspin,54.945427,12,3,1,deep,deuce,far,-3.818587,23.745041,out,deuce,near,2.452556,-0.617718,1.183597,inside out,In,False,02:47:39,,Elise WagleBackhand
40 - 0,1 - 0,0 - 0,0,477000,0,,11.0,,3,Deuce,Player2,,,,,,,,,,0,-143.32427274708257,550.9097604984031,Crosscourt,Forehand,,,,,,,,,,183.4989446630723,-298.92641076100045,,1,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Flat,60.098892,12,3,1,deep,deuce_alley,near,4.794041,4.077534,out,deuce,far,-3.744449,26.280111,0.877804,down the line,Out,False,02:47:41,,Matka KomacForehand
40 - 0,1 - 0,0 - 0,0,483000,1,483000,11.0,,0,Deuce,Player1,,,,,,,,,,0,47.26002843392134,-13.48238735782333,Down the Line,,,,,,,,,,,108.4701060804339,170.58768044610605,1,,,,,,,,,,,,,,,,,,,Elise Wagle,0,none,Feed,Flat,14.491115,13,3,1,short,ad,far,2.833859,16.343925,short,deuce,near,1.234702,11.534963,1.760288,---,In,False,02:47:47,,Elise WagleFeed
0 - 0,2 - 0,0 - 0,1,502000,0,,12.0,,1,Ad,Player2,Far,1,Wide,-107.02490157474786,-236.84401246706926,,,,,0,41.546041119838556,449.57431102338984,Crosscourt,,1,,,,,,,,,-107.02490157474786,-236.84401246706926,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,68.97905,13,3,1,short,ad,near,-2.796102,5.699481,deep,ad,far,1.08542,23.63265,2.591555,out wide,In,False,02:48:06,,Matka KomacServe
0 - 0,2 - 0,0 - 0,0,503000,0,,12.0,,2,Ad_Alley,Player1,,,,,,,,,,0,-177.82598971994315,-514.2593941379671,Down the Line,Backhand,,,,,,,,,,-87.88996062987586,407.25592738386666,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Backhand,Flat,53.081905,13,3,1,deep,deuce,far,-2.296188,22.527052,out,ad_alley,near,-4.645831,-1.548194,0.923099,down the line,In,False,02:48:07,,Elise WagleBackhand
0 - 0,2 - 0,0 - 0,0,504000,0,,12.0,,3,Deuce,Player2,,,,,,,,,,0,-74.79171587922646,537.9425743654265,Down the Line,Forehand,,,,,,,,,,-28.0949256342812,-275.46718613284105,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,57.956024,13,3,1,deep,ad,near,-0.734,4.690423,out,deuce,far,-1.953987,25.941334,1.196702,down the line,In,False,02:48:08,,Matka KomacForehand
0 - 0,2 - 0,0 - 0,0,505000,0,,12.0,,4,Ad,Player1,,,,,,,,,,0,-20.705386045483614,-499.0138779524981,Crosscourt,Backhand,,,,,,,,,,26.881064085725395,372.7523731406648,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Backhand,Topspin,60.725651,13,3,1,deep,ad,far,0.702287,21.625622,out,ad,near,-0.540943,-1.149894,0.984805,cross court,In,False,02:48:09,,Elise WagleBackhand
0 - 0,2 - 0,0 - 0,0,507000,0,,12.0,,5,Ad,Player2,,,,,,,,,,0,55.0228783901728,513.6354111983349,Crosscourt,Backhand,,,,,,,,,,-144.59562554673195,-211.12816054232314,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,Backhand,Topspin,57.999783,13,3,1,short,ad,near,-3.777664,6.371326,out,ad,far,1.437512,25.306292,1.237309,cross court,In,False,02:48:11,,Matka KomacBackhand
0 - 0,2 - 0,0 - 0,0,508000,0,,12.0,,6,Ad_Alley,Player1,,,,,,,,,,0,-194.4778597986747,-529.2795384949147,Crosscourt,Backhand,1,,,,,,,,,17.902209098853394,356.68471675397154,,,,,,,,,,,,,,,,,,,,Elise Wagle,6,in_play,Backhand,Slice,39.453655,13,3,1,deep,ad,far,0.467708,21.205843,out,ad_alley,near,-5.080873,-1.940606,0.679526,down the line,In,False,02:48:12,,Elise WagleBackhand
0 - 0,2 - 0,0 - 0,0,510000,0,,12.0,,7,Ad,Player2,,,,,,,,,,0,46.86842191598629,518.4507436567751,Crosscourt,Forehand,,,,,,,,,,-134.0733103673848,-395.1004702535142,,,,,,,,,,,,,,,,,,,,Matka Komac,7,in_play,Forehand,Topspin,68.820709,13,3,1,deep,ad,near,-3.502761,1.564918,out,ad,far,1.224471,25.432096,0.909734,inside out,In,False,02:48:14,,Matka KomacForehand
0 - 0,2 - 0,0 - 0,0,519000,1,519000,12.0,,0,Ad_Alley,Player1,,,,,,,,,,0,-166.12338145223265,-550.8666611983156,Down the Line,,,,,,,,,,,-104.44269466311314,183.88029308826893,1,,,,,,,,,,,,,,,,,,,Elise Wagle,0,none,Feed,Flat,19.918634,14,3,1,short,deuce,far,-2.72864,16.691204,out,ad_alley,near,-4.340092,-2.504585,0.923672,---,In,False,02:48:23,,Elise WagleFeed
15 - 0,2 - 0,0 - 0,1,534000,0,,13.0,,1,Deuce,Player2,Far,1,Body,88.70792869636712,-176.96947725275197,,,,,0,-77.83791010494666,445.3544072613622,Crosscourt,,1,,,,,,,,,88.70792869636712,-176.96947725275197,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,60.025604,14,3,1,short,deuce,near,2.317558,7.263746,deep,deuce,far,-2.033571,23.522402,2.853679,out wide,In,False,02:48:38,,Matka KomacServe
15 - 0,2 - 0,0 - 0,0,535000,0,,13.0,,2,Deuce_Alley,Player1,,,,,,,,,,0,172.60925196841478,-508.0285597110236,Down the Line,Forehand,,,,,,,,,,26.659443350817376,387.5949529744279,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Forehand,Flat,65.404999,14,3,1,deep,ad,far,0.696497,22.013395,out,deuce_alley,near,4.50954,-1.385409,0.957341,down the line,In,False,02:48:39,,Elise WagleForehand
15 - 0,2 - 0,0 - 0,0,538000,0,,13.0,,3,Deuce,Player2,,,,,,,,,,0,-78.4275590550776,422.73519794378865,Crosscourt,Forehand,,,,,,,,,,98.41457239714951,-131.13708442687889,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,43.593578,14,3,1,short,deuce,near,2.571151,8.46115,deep,deuce,far,-2.048976,22.931459,0.498661,cross court,In,False,02:48:42,,Matka KomacForehand
15 - 0,2 - 0,0 - 0,0,539000,0,,13.0,,4,Deuce_Alley,Player1,,,,,,,,,,0,170.5015201223966,-434.23344816250534,Down the Line,Forehand,,,,,,,,,,152.15649059484704,109.720291994694,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Forehand,Flat,37.761688,14,3,1,short,ad,far,3.975197,14.753721,deep,deuce_alley,near,4.454474,0.542541,0.573089,down the line,In,False,02:48:43,,Elise WagleForehand
15 - 0,2 - 0,0 - 0,0,540000,1,540000,13.0,,5,Ad,Player2,,,,,,,,,,0,152.15649059484704,155.98842410315655,Down the Line,,,1,,,,,,,,42.73307086611966,234.51561679777916,,,1,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,BH Volley,Flat,21.650688,14,3,1,short,ad,far,1.116432,18.014088,short,ad,far,3.975197,15.962509,1.634564,cross court,Net,False,02:48:44,,Matka KomacBH Volley
15 - 15,2 - 0,0 - 0,1,563000,0,,14.0,,1,Ad,Player2,Far,1,Wide,-155.8708388013193,-160.98878499554237,,,,,0,37.95283792648958,487.22089894987954,Crosscourt,,,,,,,,,,,-155.8708388013193,-160.98878499554237,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Flat,49.945019,15,3,1,short,ad,near,-4.072237,7.681253,deep,ad,far,0.991545,24.616194,2.548935,out wide,In,False,02:49:07,,Matka KomacServe
15 - 15,2 - 0,0 - 0,0,564000,0,,14.0,,2,Ad_Alley,Player1,,,,,,,,,,0,-206.31688538921978,-452.210449474832,Down the Line,Backhand,1,,,,,,,,,-46.340512904612986,234.80938867004494,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Backhand,Slice,42.345467,15,3,1,short,deuce,far,-1.210679,18.021763,deep,ad_alley,near,-5.390176,0.072879,0.94118,down the line,In,False,02:49:08,,Elise WagleBackhand
15 - 15,2 - 0,0 - 0,0,566000,0,,14.0,,3,Deuce,Player2,,,,,,,,,,0,-2.625076552929528,365.45894575659156,Crosscourt,Forehand,,,,,,,,,,99.06071741027255,-305.5405839893435,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,45.308197,15,3,1,deep,deuce,near,2.588032,3.904734,deep,deuce,far,-0.068582,21.435076,0.711603,cross court,In,False,02:49:10,,Matka KomacForehand
15 - 15,2 - 0,0 - 0,0,567000,0,,14.0,,4,Deuce,Player1,,,,,,,,,,0,126.98121719153545,-516.3750109358663,Crosscourt,Forehand,,,,,,,,,,-5.082578740154855,64.65959098859301,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Forehand,Topspin,46.021385,15,3,1,short,deuce,far,-0.132786,13.576478,out,deuce,near,3.317475,-1.603466,0.930487,cross court,In,False,02:49:11,,Elise WagleForehand
15 - 15,2 - 0,0 - 0,0,568000,0,,14.0,,5,Deuce,Player2,,,,,,,,,,0,-5.082578740154855,110.92772309705556,Down the Line,,,1,,,,,,,,-103.02217847763707,-258.79112532795034,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,FH Volley,Flat,17.320551,15,3,1,deep,ad,near,-2.691528,5.126097,short,deuce,far,-0.132786,14.785266,1.327262,down the line,In,False,02:49:12,,Matka KomacFH Volley
15 - 15,2 - 0,0 - 0,0,577000,1,577000,14.0,,0,Ad_Alley,Player1,,,,,,,,,,0,-172.512412510847,-472.97103018348264,Down the Line,,,,,,,,,,,-59.34662620294397,100.83012357825064,1,,,,,,,,,,,,,,,,,,,Elise Wagle,0,none,Feed,Flat,22.516716,16,3,1,short,deuce,far,-1.550473,14.521459,deep,ad_alley,near,-4.50701,-0.469506,0.702309,---,In,False,02:49:21,,Elise WagleFeed
30 - 15,2 - 0,0 - 0,1,596000,0,,15.0,,1,Deuce,Player2,Far,0,T,6.80279965004023,-283.0531988187514,,,,,0,-78.3353510498283,450.66446303563777,Crosscourt,,1,,,,,,,,,6.80279965004023,-283.0531988187514,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,93.444359,16,3,1,deep,deuce,near,0.177728,4.492233,deep,deuce,far,-2.046567,23.661131,2.939434,down the T,Out,False,02:49:40,,Matka KomacServe
30 - 15,2 - 0,0 - 0,0,605000,0,,15.0,,1,Deuce,Player2,Far,0,T,51.40571412945726,-114.90499234464755,1,T,51.40571412945726,-114.90499234464755,0,-82.2406605423897,459.8828521432445,Crosscourt,,1,,,,,,,,,51.40571412945726,-114.90499234464755,,,,,,,,,,,,,,,,,,,,Matka Komac,1,second_serve,Serve,Slice,61.531761,16,3,1,short,deuce,near,1.343011,8.885225,deep,deuce,far,-2.148596,23.901968,2.732188,down the T,In,False,02:49:49,,Matka KomacServe
30 - 15,2 - 0,0 - 0,0,606000,0,,15.0,,2,Deuce_Alley,Player1,,,,,,,,,,0,159.7531441381502,-462.50574693764383,Crosscourt,Forehand,,,,,,,,,,-44.16258202097457,379.83566272946257,,,,,,,,,,,,,,,,,,,,Elise Wagle,2,second_return,Forehand,Topspin,54.414463,16,3,1,deep,deuce,far,-1.153779,21.810678,deep,deuce_alley,near,4.173665,-0.196093,1.088493,down the line,In,False,02:49:50,,Elise WagleForehand
30 - 15,2 - 0,0 - 0,0,607000,0,,15.0,,3,Deuce,Player2,,,,,,,,,,0,-66.74098862638722,480.94493657018023,Down the Line,Forehand,,,,,,,,,,-40.435985345560916,-303.4352252841827,,,,,,,,,,,,,,,,,,,,Matka Komac,3,serve_plus_one,Forehand,Topspin,66.159424,16,3,1,deep,ad,near,-1.056419,3.959738,deep,deuce,far,-1.743656,24.45223,1.146157,down the line,In,False,02:49:51,,Matka KomacForehand
30 - 15,2 - 0,0 - 0,0,608000,0,,15.0,,4,Ad,Player1,,,,,,,,,,0,-38.03065398073276,-483.469881889514,Down the Line,Backhand,,,,,,,,,,-32.39126749779604,441.3920275588271,,,,,,,,,,,,,,,,,,,,Elise Wagle,4,return_plus_one,Backhand,Topspin,53.012768,16,3,1,deep,deuce,far,-0.846245,23.418882,out,ad,near,-0.993578,-0.743796,0.977908,down the line,In,False,02:49:52,,Elise WagleBackhand
30 - 15,2 - 0,0 - 0,0,610000,0,,15.0,,5,Deuce,Player2,,,,,,,,,,0,-14.275092957122983,539.346937882486,Crosscourt,Forehand,,,,,,,,,,115.41353346450731,-348.58277559037117,,,,,,,,,,,,,,,,,,,,Matka Komac,5,in_play,Forehand,Flat,55.365005,16,3,1,deep,deuce,near,3.015261,2.780226,out,deuce,far,-0.372947,25.978024,1.055203,cross court,In,False,02:49:54,,Matka KomacForehand
30 - 15,2 - 0,0 - 0,0,611000,0,,15.0,,6,Deuce,Player1,,,,,,,,,,0,132.89125656161113,-535.3182250653402,Down the Line,Forehand,,,,,,,,,,188.34516622912403,320.2177329394671,,1,,,,,,,,,,,,,,,,,,Elise Wagle,6,in_play,Forehand,Topspin,50.787247,16,3,1,deep,ad_alley,far,4.920652,20.253117,out,deuce,near,3.471879,-2.098371,0.965012,down the line,Out,False,02:49:55,,Elise WagleForehand
30 - 15,2 - 0,0 - 0,0,620000,1,620000,15.0,,0,Deuce,Player1,,,,,,,,,,0,50.09952974625583,-410.9703904197352,Crosscourt,,,,,,,,,,,-13.023490813641565,171.70661636036624,1,,,,,,,,,,,,,,,,,,,Elise Wagle,0,none,Feed,Flat,22.516716,17,3,1,short,deuce,far,-0.340248,16.373158,deep,deuce,near,1.308886,1.150305,0.678489,---,In,False,02:50:04,,Elise WagleFeed
40 - 15,2 - 0,0 - 0,1,636000,0,,16.0,,1,Ad,Player2,Far,1,T,-21.91247265965622,-237.8228565178124,,,,,0,42.39022856515745,444.51117672767936,Crosscourt,,1,,,,,,,,,-21.91247265965622,-237.8228565178124,,,,,,,,,,,,,,,,,,,,Matka Komac,1,first_serve,Serve,Slice,63.810215,17,3,1,short,ad,near,-0.572479,5.673908,short,ad,far,1.107475,23.500372,2.721365,down the T,In,False,02:50:20,,Matka KomacServe
40 - 15,2 - 0,0 - 0,0,637000,1,637000,16.0,,2,Ad,Player1,,,,,,,,,,0,-3.617470472439076,-469.99093941358046,Crosscourt,Forehand,,,,,,,,,,200.73502843384207,318.860028433781,,1,,,,,,,,,,,,,,,,,,Elise Wagle,2,first_return,Forehand,Topspin,49.727924,17,3,1,deep,ad_alley,far,5.244346,20.217646,deep,ad,near,-0.094509,-0.391649,1.198468,inside in,Out,False,02:50:21,,Elise WagleForehand
40 - 30,2 - 0,0 - 0,1,745000,0,,17.0,,1,Deuce,Player1,Far,1,Wide,157.1961614172416,-168.79105971119887,,,,,0,-45.43048993873418,472.29081911611644,Crosscourt,,,,,,,,,,,157.1961614172416,-168.79105971119887,,,,,,,,,,,,,,,,,,,,Elise Wagle,1,first_serve,Serve,Flat,74.37487,18,4,1,short,deuce,near,4.106862,7.477413,deep,deuce,far,-1.186904,24.226135,2.726718,out wide,In,False,02:52:09,,Elise WagleServe
40 - 30,2 - 0,0 - 0,0,746000,0,,17.0,,2,Deuce_Alley,Player2,,,,,,,,,,0,188.63250765519564,-438.10055774255585,Down the Line,Forehand,,,,,,,,,,66.91981627293131,220.4675415571915,,,,,,,,,,,,,,,,,,,,Matka Komac,2,first_return,Forehand,Topspin,47.078888,18,4,1,short,ad,far,1.748328,17.647072,deep,deuce_alley,near,4.928159,0.44151,1.065575,down the line,In,False,02:52:10,,Matka KomacForehand
