pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWide,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,Player,Shot,Type,Stroke,Spin,Speed (MPH),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,PlayerServer
40 - 40,0 - 2,0 - 3,0,420559189,0,,132.0,,5,Ad,Player1,,,,,,,,,,0,-17.700606955371434,-529.8563648291226,Crosscourt,Forehand,,,,,,,,,,96.84454833765777,297.5385061240808,,,,,,,,,,,,,,,,,,,,Aadarsh,5,in_play,Forehand,Topspin,50.037739,253,0,0,no_mans_land,ad,far,2.530133,19.660606,out,ad,near,-0.462441,-1.955676,1.131437,inside out,In,False,22:56:21,7009.319824,AadarshForehand
40 - 40,0 - 2,0 - 3,0,420663603,0,,132.0,,6,Ad,Player2,,,,,,,,,,0,112.98906386695825,555.1219706908768,Crosscourt,Backhand,,,,,,,,,,-72.3275918634797,-192.58891622912185,,,,,,,,,,,,,,,,,,,,Ferguson,6,in_play,Backhand,Topspin,57.094681,253,0,0,service_box,ad,near,-1.88961,6.855677,out,ad,far,2.95192,26.390158,0.879515,cross court,In,False,22:56:23,7011.060059,FergusonBackhand
40 - 40,0 - 2,0 - 3,0,420746396,0,,132.0,,7,Ad,Player1,,,,,,,,,,0,-146.3025262466436,-478.54764326309487,Crosscourt,Backhand,,,,,,,,,,51.56287729656128,265.8536690724785,,,,,,,,,,,,,,,,,,,,Aadarsh,7,in_play,Backhand,Topspin,56.793755,253,0,0,no_mans_land,ad,far,1.347117,18.832817,out,ad,near,-3.822258,-0.615199,0.494513,cross court,In,False,22:56:24,7012.439941,AadarshBackhand
40 - 40,0 - 2,0 - 3,0,420837597,0,,132.0,,8,Ad,Player2,,,,,,,,,,0,84.58007983372708,511.4905894573036,Crosscourt,Forehand,,,,,,,,,,-59.412346894107536,-384.75503062097357,,,,,,,,,,,,,,,,,,,,Ferguson,8,in_play,Forehand,Topspin,51.4235,253,0,0,no_mans_land,ad,near,-1.55219,1.8352,out,ad,far,2.209715,25.250257,0.984773,inside out,In,False,22:56:25,7013.959961,FergusonForehand
40 - 40,0 - 2,0 - 3,0,420914414,0,,132.0,,9,Ad,Player1,,,,,,,,,,0,-80.91384514431516,-470.07403762005464,Down the Line,Backhand,,,,,,,,,,-77.81938429567283,278.870308398806,,,,,,,,,,,,,,,,,,,,Aadarsh,9,in_play,Backhand,Topspin,60.773087,253,0,0,no_mans_land,deuce,far,-2.033087,19.172886,no_mans_land,ad,near,-2.113932,-0.39382,1.052476,down the line,In,False,22:56:27,7015.240234,AadarshBackhand
40 - 40,0 - 2,0 - 3,0,421000810,0,,132.0,,10,Deuce,Player2,,,,,,,,,,0,-61.30106080486772,530.9014654415456,Crosscourt,Forehand,,,,,,,,,,39.43348643917473,-288.5889326332717,,,,,,,,,,,,,,,,,,,,Ferguson,10,in_play,Forehand,Topspin,52.514938,253,0,0,no_mans_land,deuce,near,1.030228,4.347608,out,deuce,far,-1.601534,25.75738,0.746985,cross court,In,False,22:56:28,7016.680176,FergusonForehand
40 - 40,0 - 2,0 - 3,0,421082402,1,421082402,132.0,,11,Deuce,Player1,,,,,,,,,,0,45.03310367451742,-444.0469597548012,Crosscourt,Forehand,,,,,,,,,,-35.07613188974566,302.3973206472628,1,,,,,,,,,,,,,,,,,,,Aadarsh,11,in_play,Forehand,Topspin,60.848782,253,0,0,no_mans_land,deuce,far,-0.916389,19.787546,no_mans_land,deuce,near,1.176522,0.286156,1.300822,cross court,In,False,22:56:30,7018.040039,AadarshForehand
0 - 0,1 - 2,0 - 3,1,423147011,0,,133.0,1,1,Deuce,Player1,Near,1,T,-39.25661089236817,169.3924978126859,,,,,0,52.950054680637564,-450.6923665789448,Crosscourt,,,,,,,,,,,-39.25661089236817,169.3924978126859,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Kick,93.573929,254,0,0,service_box,deuce,far,-1.025607,16.3127,no_mans_land,deuce,near,1.383358,0.11254,2.656285,down the T,In,False,22:57:04,7052.450195,AadarshServe
0 - 0,1 - 2,0 - 3,0,423191396,0,,133.0,,2,Deuce,Player2,,,,,,,,,,0,-96.16276793520842,532.5424923444318,Crosscourt,Backhand,,,,,,,,,,32.255500874873974,-281.132409229951,,,,,,,,,,,,,,,,,,,,Ferguson,2,return,Backhand,Topspin,39.474659,254,0,0,no_mans_land,deuce,near,0.842698,4.542415,out,deuce,far,-2.512321,25.800253,1.161416,inside out,In,False,22:57:05,7053.189941,FergusonBackhand
0 - 0,1 - 2,0 - 3,0,423305390,0,,133.0,,3,Deuce,Player1,,,,,,,,,,0,29.095587270326178,-412.0967136918256,Crosscourt,Forehand,,,,,,,,,,-94.84578958875241,298.13091097972347,,,,,,,,,,,,,,,,,,,,Aadarsh,3,serve_plus_one,Forehand,Topspin,65.47168,254,0,0,no_mans_land,deuce,far,-2.477914,19.676083,no_mans_land,deuce,near,0.760143,1.120879,1.123951,cross court,In,False,22:57:07,7055.089844,AadarshForehand
0 - 0,1 - 2,0 - 3,0,430515585,0,,133.0,,0,Deuce_Alley,Player1,,,,,,,,,,0,-158.240955817941,486.9136920382436,Crosscourt,Forehand,,,,,,,,,,28.867038495173187,-300.0266294836595,,,,,,,,,,,,,,,,,,,,Aadarsh,0,none,Forehand,Topspin,43.264656,255,0,0,no_mans_land,deuce,near,0.754172,4.04879,no_mans_land,deuce_alley,far,-4.134158,24.608168,0.972037,down the line,In,False,22:59:07,7175.259766,AadarshForehand
0 - 0,1 - 2,0 - 3,0,430615195,0,,133.0,,1,Deuce,Player2,,,,,,,,,,0,57.49385389323364,-488.00705927358865,Down the Line,Forehand,,,,,,,,,,108.05848097107278,294.9225393699264,,,,,,,,,,,,,,,,,,,,Ferguson,1,none,Forehand,Topspin,51.732903,255,0,0,no_mans_land,ad,far,2.823105,19.592262,out,deuce,near,1.502068,-0.862333,1.288568,down the line,In,False,22:59:08,7176.919922,FergusonForehand
0 - 0,1 - 2,0 - 3,0,430717207,0,,133.0,,2,Ad,Player1,,,,,,,,,,0,100.01671041114695,460.08770778628895,Crosscourt,Backhand,,,,,,,,,,-10.568208661411864,-301.1385225282784,,,,,,,,,,,,,,,,,,,,Aadarsh,2,none,Backhand,Topspin,64.783585,255,0,0,no_mans_land,ad,near,-0.276102,4.019741,no_mans_land,ad,far,2.613008,23.90732,1.3768,cross court,In,False,22:59:10,7178.620117,AadarshBackhand
0 - 0,1 - 2,0 - 3,0,430792792,0,,133.0,,3,Ad,Player2,,,,,,,,,,0,-39.27877296585898,-506.398939194839,Crosscourt,Forehand,,,,,,,,,,121.46864063860743,319.8546423882862,,,,,,,,,,,,,,,,,,,,Ferguson,3,none,Forehand,Topspin,53.277817,255,0,0,no_mans_land,ad,far,3.173455,20.243631,out,ad,near,-1.026186,-1.342834,1.001536,inside out,In,False,22:59:11,7179.879883,FergusonForehand
0 - 0,1 - 2,0 - 3,0,430875585,0,,133.0,,4,Ad_Alley,Player1,,,,,,,,,,0,182.57227143472633,525.6720581799559,Crosscourt,Backhand,,,,,,,,,,-75.88186789147436,-377.92639435676017,,,,,,,,,,,,,,,,,,,,Aadarsh,4,none,Backhand,Topspin,57.066074,255,0,0,no_mans_land,ad,near,-1.982468,2.013603,out,ad_alley,far,4.769831,25.620758,1.234132,down the line,In,False,22:59:13,7181.259766,AadarshBackhand
0 - 0,1 - 2,0 - 3,0,430962011,0,,133.0,,5,Ad,Player2,,,,,,,,,,0,-103.2299814085206,-566.956671040827,Down the Line,Forehand,,,,,,,,,,-103.2299814085206,418.2221730094077,,,,,,,,,,,,,,,,,,,,Ferguson,5,none,Forehand,Topspin,68.656593,255,0,0,no_mans_land,deuce,far,-2.696957,22.813553,out,ad,near,-2.696957,-2.924948,1.206414,inside in,In,False,22:59:14,7182.700195,FergusonForehand
0 - 0,1 - 2,0 - 3,0,431033994,0,,133.0,,6,Deuce,Player1,,,,,,,,,,0,-34.107431102344584,505.76718613272214,Crosscourt,Forehand,,,,,,,,,,48.22937992123493,-347.23253499544614,,,,,,,,,,,,,,,,,,,,Aadarsh,6,none,Forehand,Topspin,61.845425,255,0,0,no_mans_land,deuce,near,1.260027,2.815502,out,deuce,far,-0.891081,25.100729,1.109048,cross court,In,False,22:59:15,7183.899902,AadarshForehand
0 - 0,1 - 2,0 - 3,0,431109609,0,,133.0,,7,Deuce,Player2,,,,,,,,,,0,66.25614063863594,-553.144991250808,Down the Line,Forehand,,,,,,,,,,34.64647856516145,285.6658355204124,,,,,,,,,,,,,,,,,,,,Ferguson,7,none,Forehand,Flat,46.440769,255,0,0,no_mans_land,ad,far,0.905164,19.350424,out,deuce,near,1.730989,-2.564108,0.87745,down the line,In,False,22:59:17,7185.160156,FergusonForehand
0 - 0,1 - 2,0 - 3,0,431202011,0,,133.0,,8,Ad,Player1,,,,,,,,,,0,24.508382545919098,513.0865266838994,Crosscourt,Forehand,,,,,,,,,,-136.85566491681467,-337.2578794836403,,,,,,,,,,,,,,,,,,,,Aadarsh,8,none,Forehand,Topspin,65.494942,255,0,0,no_mans_land,ad,near,-3.575452,3.076097,out,ad,far,0.640299,25.291952,1.321633,inside out,In,False,22:59:18,7186.700195,AadarshForehand
0 - 0,1 - 2,0 - 3,0,431288408,0,,133.0,,9,Ad_Alley,Player2,,,,,,,,,,0,-184.4563921696335,-519.6518591423387,Crosscourt,Backhand,,,,,,,,,,85.62341972873966,524.070226377682,,,,1,,,,,,,,,,,,,,,,Ferguson,9,none,Backhand,Topspin,37.643627,255,0,0,out,ad,far,2.236973,25.578909,out,ad_alley,near,-4.819055,-1.689076,1.06076,down the line,Out,False,22:59:20,7188.140137,FergusonBackhand
0 - 0,1 - 2,0 - 3,0,431524189,0,,133.0,,10,Ad,Player1,,,,,,,,,,0,69.1372867453711,194.19671916000465,Crosscourt,Forehand,,,,,,,,,,-62.672927602767274,-201.85097878379773,,,,,,,,,,,,,,,,,,,,Aadarsh,10,none,Forehand,Topspin,45.744301,255,0,0,service_box,ad,near,-1.637375,6.613699,service_box,ad,far,1.806261,16.960728,2.175864,inside out,In,False,22:59:24,7192.069824,AadarshForehand
0 - 0,1 - 2,0 - 3,0,431634609,0,,133.0,,11,Ad_Alley,Player2,,,,,,,,,,0,-191.8941218284223,-397.5690343392522,Crosscourt,Backhand,,,,,,,,,,30.720652887123236,310.95517279074056,,,,,,,,,,,,,,,,,,,,Ferguson,11,none,Backhand,Topspin,42.180672,255,0,0,no_mans_land,ad,far,0.802599,20.011126,no_mans_land,ad_alley,near,-5.013371,1.500425,0.723361,down the line,In,False,22:59:25,7193.910156,FergusonBackhand
0 - 0,1 - 2,0 - 3,0,431724609,0,,133.0,,12,Ad,Player1,,,,,,,,,,0,52.53111876637707,493.82799103211585,Crosscourt,Forehand,,,,,,,,,,-113.90812007868132,-336.16317257200484,,,,,,,,,,,,,,,,,,,,Aadarsh,12,none,Forehand,Topspin,62.479912,255,0,0,no_mans_land,ad,near,-2.975931,3.104697,no_mans_land,ad,far,1.372413,24.788809,1.497948,inside out,In,False,22:59:27,7195.410156,AadarshForehand
0 - 0,1 - 2,0 - 3,0,431806201,0,,133.0,,13,Ad,Player2,,,,,,,,,,0,-154.96361001741778,-528.1629374450465,Crosscourt,Backhand,,,,,,,,,,44.598818897614755,167.33050634287065,,,,,,,,,,,,,,,,,,,,Ferguson,13,none,Backhand,Flat,52.135567,255,0,0,service_box,ad,far,1.165176,16.258829,out,ad,near,-4.048535,-1.911434,0.972505,cross court,In,False,22:59:28,7196.77002,FergusonBackhand
0 - 0,1 - 2,0 - 3,0,431888994,0,,133.0,,14,Ad,Player1,,,,,,,,,,0,71.4574912510567,514.3398512683257,Down the Line,Forehand,,,,,,,,,,84.20324803145257,-387.467951662092,,,,,,,,,,,,,,,,,,,,Aadarsh,14,none,Forehand,Topspin,65.072548,255,0,0,no_mans_land,deuce,near,2.19987,1.764323,out,ad,far,1.866878,25.324696,0.961054,inside in,In,False,22:59:30,7198.149902,AadarshForehand
0 - 0,1 - 2,0 - 3,0,431959804,0,,133.0,,15,Deuce,Player2,,,,,,,,,,0,91.94305555550805,-530.1058891073377,Crosscourt,Forehand,,,,,,,,,,-96.25960739277618,478.4543252403477,,,,1,,,,,,,,,,,,,,,,Ferguson,15,none,Forehand,Flat,46.290154,255,0,0,out,deuce,far,-2.514851,24.387161,out,deuce,near,2.402078,-1.962195,1.078173,cross court,Out,False,22:59:31,7199.330078,FergusonForehand
0 - 0,1 - 2,0 - 3,0,432081005,0,,133.0,,16,Deuce,Player1,,,,,,,,,,0,-108.73704615042502,567.0288221781847,Down the Line,Forehand,,,,,,,,,,-120.07426727902809,-333.715507436398,,,,,,,,,,,,,,,,,,,,Aadarsh,16,none,Forehand,Topspin,46.275597,255,0,0,no_mans_land,ad,near,-3.137026,3.168644,out,deuce,far,-2.840833,26.701233,1.378235,down the line,In,False,22:59:33,7201.350098,AadarshForehand
0 - 0,1 - 2,0 - 3,0,432172207,1,432172207,133.0,,17,Ad,Player2,,,,,,,,,,0,-113.48183508305598,-529.4680500872155,Crosscourt,Backhand,,,,,,,,,,67.07793635167138,-40.00820756778333,,,1,,,,,,,,,,,,,,,,,Ferguson,17,none,Backhand,Topspin,46.172085,255,0,0,service_box,deuce,near,1.752459,10.841957,out,ad,near,-2.964794,-1.945531,1.124638,down the line,Net,False,22:59:34,7202.870117,FergusonBackhand
0 - 15,1 - 2,0 - 3,1,434256591,0,,134.0,,1,Ad,Player2,Near,1,T,4.100863954503568,239.1487532807163,,,,,0,-63.30820209970483,-461.4494695973119,Crosscourt,,,,,,,,,,,4.100863954503568,239.1487532807163,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Flat,99.826363,256,0,0,service_box,ad,far,0.107138,18.135132,no_mans_land,ad,near,-1.653972,-0.168497,2.716537,down the T,In,False,23:00:09,7237.609863,FergusonServe
0 - 15,1 - 2,0 - 3,0,434323798,0,,134.0,,2,Ad,Player1,,,,,,,,,,0,37.46324365702352,514.0099081362174,Down the Line,Forehand,1,,,,,,,,,63.30012576549661,-292.72646544166855,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Slice,34.435783,256,0,0,no_mans_land,deuce,near,1.653761,4.239512,out,ad,far,0.978754,25.316076,0.759892,inside in,In,False,23:00:10,7238.72998,AadarshForehand
0 - 15,1 - 2,0 - 3,0,434462402,0,,134.0,,3,Deuce,Player2,,,,,,,,,,0,88.38870297458251,-415.5539971563908,Down the Line,Forehand,,,,,,,,,,110.73385279959284,182.80032261582855,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Forehand,Topspin,68.718536,256,0,0,service_box,ad,far,2.893001,16.662989,no_mans_land,deuce,near,2.309218,1.030555,1.133611,down the line,In,False,23:00:13,7241.040039,FergusonForehand
0 - 15,1 - 2,0 - 3,0,434539189,0,,134.0,,4,Ad,Player1,,,,,,,,,,0,97.45945975498027,558.2668033680405,Crosscourt,Backhand,,,,,,,,,,-62.475459317553025,-126.06912729652282,,,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Backhand,Topspin,31.992496,256,0,0,service_box,ad,near,-1.632216,8.593554,out,ad,far,2.546198,26.472319,0.666738,cross court,In,False,23:00:14,7242.319824,AadarshBackhand
0 - 15,1 - 2,0 - 3,0,434646005,0,,134.0,,5,Ad,Player2,,,,,,,,,,0,-62.475459317553025,-146.1737259404319,Crosscourt,,,,1,,,,,,,78.6347878389795,385.8152887137114,,,,,,,,,,,,,,,,,,,,Ferguson,5,in_play,Overhead,Flat,78.268059,256,0,0,no_mans_land,ad,far,2.05439,21.9669,service_box,ad,near,-1.632216,8.068307,2.509736,---,In,False,23:00:16,7244.100098,FergusonOverhead
0 - 15,1 - 2,0 - 3,0,434674804,0,,134.0,,6,Ad,Player1,,,,,,,,,,0,78.6347878389795,432.08342082217405,Down the Line,,,1,,,,,,,,100.55323162724464,244.3592136919123,,,1,,,,,,,,,,,,,,,,,Aadarsh,6,in_play,FH Volley,Flat,19.052607,256,0,0,service_box,ad,far,2.627025,18.271259,no_mans_land,ad,far,2.05439,23.175688,0.331946,cross court,Net,False,23:00:16,7244.580078,AadarshFH Volley
0 - 15,1 - 2,0 - 3,0,434770810,0,,134.0,,7,Ad_Alley,Player1,,,,,,,,,,0,180.58438320200645,307.7210411197011,Down the Line,Backhand,1,,,,,,,,,104.67805664911478,-348.0351159228298,,,,,,,,,,,,,,,,,,,,Aadarsh,7,in_play,Backhand,Slice,84.34169,256,0,0,no_mans_land,deuce,near,2.734789,2.794534,no_mans_land,ad_alley,far,4.717896,19.926632,0.92848,down the line,In,False,23:00:18,7246.180176,AadarshBackhand
0 - 15,1 - 2,0 - 3,0,434817597,1,434817597,134.0,,8,Deuce,Player2,,,,,,,,,,0,86.67793635166126,-393.975639763576,Crosscourt,Forehand,,,,,,,,,,-122.04033792644614,348.051766185297,1,,,,,,,,,,,,,,,,,,,Ferguson,8,in_play,Forehand,Flat,39.677261,256,0,0,no_mans_land,deuce,far,-3.188391,20.980301,no_mans_land,deuce,near,2.264523,1.594305,0.70529,cross court,In,False,23:00:18,7246.959961,FergusonForehand
15 - 15,1 - 2,0 - 3,1,437007597,0,,135.0,,1,Deuce,Player2,Near,0,T,-20.521276246708556,-0.37223862642148736,,,,,0,35.98963801397966,-467.0131835080702,Crosscourt,,,,,,,,,,,-20.521276246708556,-0.37223862642148736,,,1,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Flat,101.245529,257,0,0,service_box,ad,near,-0.536133,11.877475,no_mans_land,deuce,near,0.940255,-0.313853,2.656215,down the T,Net,False,23:00:55,7283.459961,FergusonServe
15 - 15,1 - 2,0 - 3,0,437953798,0,,135.0,,1,Deuce,Player2,Near,0,T,-28.995991907246616,201.52130358694748,1,T,-28.995991907246616,201.52130358694748,0,25.206162510923114,-471.78166557280963,Crosscourt,,1,,,,,,,,,-28.995991907246616,201.52130358694748,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Slice,59.493759,258,0,0,service_box,deuce,far,-0.757541,17.152088,no_mans_land,deuce,near,0.658529,-0.438433,2.758618,down the T,In,False,23:01:11,7299.22998,FergusonServe
15 - 15,1 - 2,0 - 3,0,438021005,0,,135.0,,2,Deuce,Player1,,,,,,,,,,0,-129.07941819765858,503.03271544155984,Crosscourt,Forehand,,,,,,,,,,67.90310039366571,-297.728433945603,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Flat,71.341919,258,0,0,no_mans_land,deuce,near,1.774017,4.108832,out,deuce,far,-3.372292,25.029289,1.951058,cross court,In,False,23:01:12,7300.350098,AadarshForehand
15 - 15,1 - 2,0 - 3,0,438084609,0,,135.0,,3,Deuce,Player2,,,,,,,,,,0,95.48963801394892,-471.1429079175169,Crosscourt,Forehand,,,,,,,,,,-12.854882983370437,374.98936461048,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Forehand,Topspin,55.006657,258,0,0,no_mans_land,deuce,far,-0.335843,21.684065,no_mans_land,deuce,near,2.494735,-0.421745,1.053523,cross court,In,False,23:01:13,7301.410156,FergusonForehand
15 - 15,1 - 2,0 - 3,0,438174609,0,,135.0,,4,Deuce,Player1,,,,,,,,,,0,-38.170248250199,511.89375546780207,Down the Line,Forehand,,,,,,,,,,-98.99564741902148,-364.64208770759814,,,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Forehand,Flat,77.942482,258,0,0,no_mans_land,ad,near,-2.586332,2.360665,out,deuce,far,-0.997225,25.26079,1.095161,down the line,In,False,23:01:14,7302.910156,AadarshForehand
15 - 15,1 - 2,0 - 3,0,438252597,0,,135.0,,5,Ad,Player2,,,,,,,,,,0,-109.82654746276042,-526.1709536305243,Down the Line,Backhand,1,,,,,,,,,-51.524256342930514,374.8610236218536,,,,,,,,,,,,,,,,,,,,Ferguson,5,in_play,Backhand,Slice,39.155602,258,0,0,no_mans_land,deuce,far,-1.346108,21.680712,out,ad,near,-2.869297,-1.859392,0.558303,down the line,In,False,23:01:16,7304.209961,FergusonBackhand
15 - 15,1 - 2,0 - 3,0,438382207,0,,135.0,,6,Deuce,Player1,,,,,,,,,,0,-45.36377405946912,531.8885006558932,Crosscourt,Forehand,,,,,,,,,,111.10991907255853,-372.0380960190554,,,,,,,,,,,,,,,,,,,,Aadarsh,6,in_play,Forehand,Topspin,63.065659,258,0,0,no_mans_land,deuce,near,2.902826,2.167439,out,deuce,far,-1.185161,25.783167,1.466453,cross court,In,False,23:01:18,7306.370117,AadarshForehand
15 - 15,1 - 2,0 - 3,0,438459609,0,,135.0,,7,Deuce,Player2,,,,,,,,,,0,151.52845034987797,-517.8479276025321,Down the Line,Forehand,,,,,,,,,,26.358284120721294,401.84914698141966,,,,,,,,,,,,,,,,,,,,Ferguson,7,in_play,Forehand,Topspin,62.08567,258,0,0,no_mans_land,ad,far,0.688629,22.385796,out,deuce,near,3.958789,-1.641947,1.124237,down the line,In,False,23:01:19,7307.660156,FergusonForehand
15 - 15,1 - 2,0 - 3,0,438536396,0,,135.0,,8,Ad,Player1,,,,,,,,,,0,22.497566710399575,538.5900590548399,Crosscourt,Backhand,,,,,,,,,,-72.15890748027768,-223.96761811012053,,,,,,,,,,,,,,,,,,,,Aadarsh,8,in_play,Backhand,Topspin,47.013489,258,0,0,service_box,ad,near,-1.885203,6.035886,out,ad,far,0.587765,25.95825,1.161583,cross court,In,False,23:01:20,7308.939941,AadarshBackhand
15 - 15,1 - 2,0 - 3,0,438642011,0,,135.0,,9,Ad,Player2,,,,,,,,,,0,-84.32806758525827,-463.8519685036974,Crosscourt,Backhand,1,,,,,,,,,88.8380304024038,392.34104330688393,,,,,,,,,,,,,,,,,,,,Ferguson,9,in_play,Backhand,Slice,50.712173,258,0,0,no_mans_land,ad,far,2.320957,22.13739,no_mans_land,ad,near,-2.203131,-0.231264,0.420808,cross court,In,False,23:01:22,7310.700195,FergusonBackhand
15 - 15,1 - 2,0 - 3,0,438737988,0,,135.0,,10,Ad,Player1,,,,,,,,,,0,111.54278762023984,527.7631780399723,Down the Line,Backhand,,,,,,,,,,33.1758967628875,-223.65926290452137,,,,,,,,,,,,,,,,,,,,Aadarsh,10,in_play,Backhand,Topspin,44.773804,258,0,0,service_box,deuce,near,0.866744,6.043942,out,ad,far,2.914135,25.67539,0.81678,down the line,In,False,23:01:24,7312.299805,AadarshBackhand
15 - 15,1 - 2,0 - 3,0,438833994,1,438833994,135.0,,11,Ad,Player2,,,,,,,,,,0,-13.098933727027354,-429.0042705597084,Down the Line,Forehand,,,,,,,,,,-78.49978674536628,-15.833480971120407,,,1,,,,,,,,,,,,,,,,,Ferguson,11,in_play,Forehand,Topspin,61.756065,258,0,0,service_box,ad,near,-2.050863,11.473539,no_mans_land,ad,near,-0.342219,0.679157,0.974589,inside out,Net,False,23:01:25,7313.899902,FergusonForehand
15 - 30,1 - 2,0 - 3,1,441353994,0,,136.0,,1,Ad,Player2,Near,1,Body,65.11653543303723,244.7663221783512,,,,,0,-47.51150481187397,-483.5201006121737,Crosscourt,,,,,,,,,,,65.11653543303723,244.7663221783512,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Kick,91.394882,259,0,0,service_box,ad,far,1.701216,18.281895,out,ad,near,-1.241272,-0.745108,2.657449,down the T,In,False,23:02:07,7355.899902,FergusonServe
15 - 30,1 - 2,0 - 3,0,441403212,0,,136.0,,2,Ad,Player1,,,,,,,,,,0,99.84117454063083,552.5931594485334,Crosscourt,Forehand,,,,,,,,,,-10.307622484684089,-161.02403762021427,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,40.032948,259,0,0,service_box,ad,near,-0.269294,7.680332,out,ad,far,2.608422,26.324091,1.187208,inside out,In,False,23:02:08,7356.720215,AadarshForehand
15 - 30,1 - 2,0 - 3,0,441490195,0,,136.0,,3,Ad,Player2,,,,,,,,,,0,-149.4266513560033,-409.4231408571813,Crosscourt,Backhand,,,,,,,,,,61.60876531055435,389.13182961484705,,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,Backhand,Topspin,60.551517,259,0,0,no_mans_land,ad,far,1.609573,22.053547,no_mans_land,ad,near,-3.903878,1.190728,1.061656,cross court,In,False,23:02:10,7358.169922,FergusonBackhand
15 - 30,1 - 2,0 - 3,0,441570585,1,441570585,136.0,,4,Ad,Player1,,,,,,,,,,0,111.38026574797397,509.2525262464561,Down the Line,Backhand,,,,,,,,,,180.74969925624958,-270.0368657041475,,1,,,,,,,,,,,,,,,,,,Aadarsh,4,return_plus_one,Backhand,Topspin,67.819588,259,0,0,no_mans_land,deuce_alley,near,4.722215,4.832294,out,ad,far,2.909889,25.191786,1.133991,down the line,Out,False,23:02:11,7359.509766,AadarshBackhand
15 - 40,1 - 2,0 - 3,1,443236787,0,,137.0,1,1,Deuce,Player2,Near,1,Wide,-119.22089348200315,240.7479440068748,,,,,0,30.36812664040426,-484.87520231820974,Crosscourt,,,,,,,,,,,-119.22089348200315,240.7479440068748,,,,,,,,,,,,,,,,,,,,Ferguson,1,serve,Serve,Kick,78.86377,260,0,0,service_box,deuce,far,-3.114731,18.176912,out,deuce,near,0.793389,-0.780511,2.776146,out wide,In,False,23:02:39,7387.279785,FergusonServe
15 - 40,1 - 2,0 - 3,0,443300390,0,,137.0,,2,Deuce_Alley,Player1,,,,,,,,,,0,-173.93970363070628,481.02103018347856,Down the Line,Forehand,,,,,,,,,,-104.52357283459168,-236.78832020985143,,,,,,,,,,,,,,,,,,,,Aadarsh,2,return,Forehand,Topspin,41.622974,260,0,0,service_box,ad,near,-2.730753,5.700936,no_mans_land,deuce_alley,far,-4.544299,24.454218,1.027961,down the line,In,False,23:02:40,7388.339844,AadarshForehand
15 - 40,1 - 2,0 - 3,0,443362792,1,443362792,137.0,,3,Ad,Player2,,,,,,,,,,0,-104.52357283459168,-256.89291885376053,Crosscourt,,,1,,,,,,,,74.23781714781816,341.5467191599286,1,,,,,,,,,,,,,,,,,,,Ferguson,3,serve_plus_one,BH Volley,Flat,18.186579,260,0,0,no_mans_land,ad,far,1.939516,20.810352,service_box,ad,near,-2.730753,5.175689,0.538229,cross court,In,False,23:02:41,7389.379883,FergusonBH Volley
30 - 40,1 - 2,0 - 3,1,445995000,0,,138.0,1,1,Deuce,Player1,Far,1,Wide,126.51053149599764,-231.72181758518215,,,,,0,-33.74365157478572,447.057939632315,Crosscourt,,,,,,,,,,,126.51053149599764,-231.72181758518215,,,,,,,,,,,,,,,,,,,,Aadarsh,1,serve,Serve,Flat,55.557087,263,0,0,service_box,deuce,near,3.305178,5.833302,no_mans_land,deuce,far,-0.881577,23.566908,2.563022,out wide,In,False,23:03:25,7433.25,AadarshServe
