pointScore,gameScore,setScore,isPointStart,pointStartTime,isPointEnd,pointEndTime,pointNumber,isBreakPoint,shotInRally,side,serverName,serverFarNear,firstServeIn,firstServeZone,firstServeXCoord,firstServeYCoord,secondServeIn,secondServeZone,secondServeXCoord,secondServeYCoord,isAce,shotContactX,shotContactY,shotDirection,shotFhBh,isSlice,isVolley,isOverhead,isApproach,isDropshot,isExcitingPoint,atNetPlayer1,atNetPlayer2,isLob,shotLocationX,shotLocationY,isWinner,isErrorWideR,isErrorWideL,isErrorNet,isErrorLong,clientTeam,Date,Division,Event,lineupPosition,matchDetails,matchVenue,opponentTeam,player1Name,player2Name,player1Hand,player2Hand,Round,Surface,Notes,isTopspin,isFlat,isKick
0-0,2-2,0-0,,731000,,,21,,6,Ad,Player1,Far,,,,,,,,,,-57.16387248465988,-522.6411362639469,Crosscourt,Backhand,,,,,,,,,,108.13935914255131,227.165540244852,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,733000,,,21,,7,Ad,Player1,Far,,,,,,,,,,154.0938921696492,495.61328193325227,Crosscourt,Backhand,,,,,,,,,,-87.10946522305211,-322.2624617233681,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,734000,,,21,,8,Ad,Player1,Far,,,,,,,,,,-127.89487642163122,-517.6491196410275,Crosscourt,Backhand,,,,,,,,,,84.67113954501313,173.91248906377717,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,736000,,,21,,9,Ad,Player1,Far,,,,,,,,,,154.7407644356156,493.80288167078606,Down the Line,Backhand,,,,,,,,,,118.3022965878654,-299.49516076100014,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,737000,,,21,,10,Deuce,Player1,Far,,,,,,,,,,95.8577427821027,-526.3074475062898,Crosscourt,Forehand,1,,,,,,,,,-62.926968503904504,350.2471511371769,,,,,,,,,,,,,,,,,,,,,,,
0-0,2-2,0-0,,739000,,,21,,11,Deuce,Player1,Far,,,,,,,,,,-83.28097659663239,472.5333388011557,Crosscourt,Forehand,,,,,,,,,,92.43908027116834,-244.65643044606782,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,740000,,,21,,12,Deuce,Player1,Far,,,,,,,,,,141.32088254585875,-492.35453849493376,Down the Line,Forehand,,,,,,,,,,77.95874890634643,436.0441546366951,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,741000,,,21,,13,Ad,Player1,Far,,,,,,,,,,69.5576771653184,516.5578576112817,Crosscourt,Backhand,,,,,,,,,,-87.70696084859861,-388.26858048973816,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,743000,,,21,,14,Ad,Player1,Far,,,,,,,,,,-110.37573818891936,-538.1914862201944,Down the Line,Backhand,,,,,,,,,,-103.56038385821421,316.2582239718401,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,744000,,,21,,15,Deuce,Player1,Far,,,,,,,,,,-88.94688867012027,556.1826881012,Down the Line,Forehand,,,,,,,,,,-62.06988188973172,-366.7929571301692,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,746000,,,21,,16,Ad,Player1,Far,,,,,,,,,,-50.510963473289735,-539.036515747753,Crosscourt,Forehand,,,,,,,,,,91.4144575677568,250.98953958867173,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,747000,,,21,,17,Ad,Player1,Far,,,,,,,,,,140.28868110228973,513.3542322831994,Crosscourt,Backhand,,,,,,,,,,-81.24700349952059,-300.11925853002873,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,748000,,,21,,18,Ad,Player1,Far,,,,,,,,,,-108.90695538052117,-500.7536964126897,Crosscourt,Forehand,,,,,,,,,,70.51099081361187,397.06500984231457,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,750000,,,21,,19,Ad,Player1,Far,,,,,,,,,,80.21801727904868,468.49019575653836,Down the Line,Backhand,,,,,,,,,,70.75829505683134,-231.54876968491973,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,751000,,,21,,20,Deuce,Player1,Far,,,,,,,,,,64.84534667538207,-471.98257873991366,Crosscourt,Forehand,,,,,,,,,,-89.43724846889519,229.45091316698552,,,,,,,,,,,,,,,,,,,,,,1,
0-0,2-2,0-0,,752000,,,21,,21,Deuce,Player1,Far,,,,,,,,,,-136.80372375321016,501.7808836392858,Crosscourt,Forehand,,,,,,,,,,107.57122156599867,-317.2839566927495,,,,,,,,,,,,,,,,,,,,,1,,
0-0,2-2,0-0,,753000,1,753000,21,,22,Deuce,Player1,Far,,,,,,,,,,138.68493547674376,-512.2671041117213,Down the Line,Forehand,,,,,,,,,,154.59539041986764,418.4718503934846,1.0,,,,,,,,,,,,,,,,,,,,1,,
0-15,2-2,0-0,1,782000,,,22,,1,Ad,Player1,Far,1.0,Body,-98.7935859579542,-171.86312882755774,,,,,,7.922615923005531,510.112828083726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-15,2-2,0-0,,783000,1,783000,22,,2,Ad,Player1,Far,,,,,,,,,,-183.43900371819043,-515.8762303146941,Crosscourt,Backhand,,,,,,,,,,16.68046259841658,-18.733305992991202,,,,1.0,,,,,,,,,,,,,,,,,,1,
15-15,2-2,0-0,1,811000,,,23,,1,Deuce,Player1,Far,1.0,Wide,156.45317694655083,-242.0514107610298,,,,,,-59.73742891510475,499.4921806646588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-15,2-2,0-0,,812000,,,23,,2,Deuce,Player1,Far,,,,,,,,,,202.24300634285265,-494.51325459292036,Crosscourt,Forehand,,,,,,,,,,-20.7386100174871,306.8206638231136,,,,,,,,,,,,,,,,,,,,,1,,
15-15,2-2,0-0,,813000,,,23,,3,Deuce,Player1,Far,,,,,,,,,,-68.01448490810134,491.7409284774363,Down the Line,Forehand,,,,,,,,,,-116.60469706905612,-396.56592300941895,,,,,,,,,,,,,,,,,,,,,1,,
15-15,2-2,0-0,,815000,,,23,,4,Ad,Player1,Far,,,,,,,,,,-134.49412182845197,-581.2158027118608,Crosscourt,Backhand,,,,,,,,,,63.130446194193105,179.50931211714263,,,,,,,,,,,,,,,,,,,,,1,,
15-15,2-2,0-0,,817000,1,817000,23,,5,Ad,Player1,Far,,,,,,,,,,63.130446194193105,225.7774442256051,Down the Line,Forehand,,,1,,,,,,,102.80798337702477,-82.80175524930104,1.0,,,,,,,,,,,,,,,,,,,,,1,
30-15,2-2,0-0,1,849000,,,24,,1,Ad,Player1,Far,1.0,T,-0.719788932633049,-184.05184820637913,1.0,Body,-81.84028871386847,-159.67035214339958,,11.886067366573036,448.66838363931333,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-15,2-2,0-0,,864000,1,864000,24,,2,Ad,Player1,Far,,,,,,,,,,-146.47163167096545,-486.72544838120086,Down the Line,Forehand,,,,,,,,,,-106.39046916005002,455.88770778629123,,,,,1.0,,,,,,,,,,,,,,,,1,,
40-15,2-2,0-0,1,885000,,,25,,1,Deuce,Player1,Far,1.0,T,39.71738298335656,-171.10360892379612,,,,,,-53.45055774275454,480.9166119857533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-15,2-2,0-0,,886000,,,25,,2,Deuce,Player1,Far,,,,,,,,,,87.28687664037484,-514.0638013995595,Crosscourt,Backhand,,,,,,,,,,-50.18599628168886,273.43979658778517,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-2,0-0,,887000,,,25,,3,Deuce,Player1,Far,,,,,,,,,,-81.21806649164658,512.0282206908992,Down the Line,Forehand,,,,,,,,,,-148.68159995617864,-361.2479986874774,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-2,0-0,,889000,,,25,,4,Ad,Player1,Far,,,,,,,,,,-166.34787292204882,-541.14241032343,Down the Line,Backhand,,,,,,,,,,-66.89367344703456,93.11339676285651,,,,,,,,,,,,,,,,,,,,,,1,
40-15,2-2,0-0,,890000,,,25,,5,Deuce,Player1,Far,,,,,,,,,,-91.35991360450222,250.5709098861348,Down the Line,Forehand,,,,,,,,,,-142.7697615922272,-407.4393482062637,,,,,,,,,,,,,,,,,,,,,,1,
40-15,2-2,0-0,,892000,,,25,,6,Ad,Player1,Far,,,,,,,,,,-154.74838145223853,-529.984973753007,Crosscourt,Backhand,,,,,,,,,,9.682376421692286,233.25988079602996,,,,,,,,,,,,,,,,,,,,,1,,
40-15,2-2,0-0,,893000,1,893000,25,,7,Ad,Player1,Far,,,,,,,,,,9.682376421692286,279.5280129044926,Crosscourt,Forehand,,,1,,,,,,,-131.14650043737757,-212.3121281713689,1.0,,,,,,,,,,,,,,,,,,,,,1,
0-0,3-2,0-0,1,999000,,,26,,1,Deuce,Player2,Far,1.0,T,10.421954286958746,-175.4216918196819,,,,,,-47.97009514433217,469.4918143042194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
0-0,3-2,0-0,,1000000,1,1000000,26,,2,Deuce,Player2,Far,,,,,,,,,,34.015069991233524,-449.77981736634683,Down the Line,Backhand,,,,,,,,,,202.89550524923902,183.6382709972805,,1.0,,,,,,,,,,,,,,,,,,,,1,
15-0,3-2,0-0,1,1013000,,,27,,1,Ad,Player2,Far,1.0,Body,-101.8737314085213,-178.12837379693335,,,,,,41.02636154853524,497.36106189825574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-0,3-2,0-0,,1014000,,,27,,2,Ad,Player2,Far,,,,,,,,,,-196.21974518800013,-524.8241961939545,Crosscourt,Backhand,,,,,,,,,,66.45429790022814,289.4899223533062,,,,,,,,,,,,,,,,,,,,,,1,
15-0,3-2,0-0,,1015000,1,1015000,27,,3,Ad,Player2,Far,,,,,,,,,,98.62233705156761,525.2456200784688,Down the Line,Forehand,,,,,,,,,,140.08187335950768,-419.09380468044844,1.0,,,,,,,,,,,,,,,,,,,,1,,
30-0,3-2,0-0,1,1032000,,,28,,1,Deuce,Player2,Far,0.0,Wide,173.1636482938738,246.06121500424734,1.0,T,23.212341426059748,-147.08807414690565,,-33.41784230094512,485.56846566029157,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,
30-0,3-2,0-0,,1044000,,,28,,2,Deuce,Player2,Far,,,,,,,,,,48.526826334183156,-439.01195866119053,Down the Line,Backhand,,,,,,,,,,72.8966097987375,345.3535050304428,,,,,,,,,,,,,,,,,,,,,1,,
30-0,3-2,0-0,,1045000,,,28,,3,Ad,Player2,Far,,,,,,,,,,69.51649168850302,554.9378991685672,Crosscourt,Backhand,,,,,,,,,,-59.86645888010906,-233.10053587039576,,,,,,,,,,,,,,,,,,,,,1,,
30-0,3-2,0-0,,1046000,,,28,,4,Ad,Player2,Far,,,,,,,,,,-110.42997594045039,-495.0151356077933,Crosscourt,Backhand,,,,,,,,,,73.28955599296302,351.2402340330644,,,,,,,,,,,,,,,,,,,,,,1,
30-0,3-2,0-0,,1048000,,,28,,5,Ad,Player2,Far,,,,,,,,,,110.99512795269857,495.2202209096305,Down the Line,Backhand,,,,,,,,,,114.3850065616207,-347.58494641276883,,,,,,,,,,,,,,,,,,,,,1,,
30-0,3-2,0-0,,1049000,,,28,,6,Deuce,Player2,Far,,,,,,,,,,121.03615485558052,-529.3907316270231,Down the Line,Forehand,,,,,,,,,,60.74750656164841,282.45543525794676,,,,,,,,,,,,,,,,,,,,,1,,
30-0,3-2,0-0,,1050000,1,1050000,28,,7,Ad,Player2,Far,,,,,,,,,,38.522047244074585,522.342158792381,Crosscourt,Backhand,,,,,,,,,,-45.52618110233868,12.591847112854358,,,,1.0,,,,,,,,,,,,,,,,,,1,
30-15,3-2,0-0,1,1075000,,,29,,1,Ad,Player2,Far,0.0,T,-41.975311679768346,-268.8167268152592,1.0,Wide,-124.43648293956826,-183.38262248459466,,16.331840551172665,434.45093503914563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
30-15,3-2,0-0,,1086000,1,1086000,29,,2,Ad,Player2,Far,,,,,,,,,,-192.8539807523063,-453.6128226156887,Down the Line,Backhand,,,,,,,,,,-44.78794291336269,-23.909126202962305,,,,1.0,,,,,,,,,,,,,,,,,1,,
40-15,3-2,0-0,1,1112000,,,30,,1,Deuce,Player2,Far,1.0,Wide,134.46801727902064,-238.28267169716474,,,,,,-39.66662839018073,466.58513779503454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-15,3-2,0-0,,1112000,,,30,,2,Deuce,Player2,Far,,,,,,,,,,184.21907808389432,-486.791475284088,Down the Line,Forehand,,,,,,,,,,23.28020559928806,299.68631342941654,,,,,,,,,,,,,,,,,,,,,,1,
40-15,3-2,0-0,,1114000,,,30,,3,Deuce,Player2,Far,,,,,,,,,,-10.896123140851763,513.678319116095,Down the Line,Forehand,,,,,,,,,,-119.2876859141991,-270.72710520545945,,,,,,,,,,,,,,,,,,,,,1,,
40-15,3-2,0-0,,1115000,,,30,,4,Ad,Player2,Far,,,,,,,,,,-175.94462489054777,-530.9113790460949,Down the Line,Backhand,,,,,,,,,,-60.70854111982866,280.19429133843795,,,,,,,,,,,,,,,,,,,,,,1,
40-15,3-2,0-0,,1116000,1,1116000,30,,5,Deuce,Player2,Far,,,,,,,,,,-60.70854111982866,326.4624234469005,Crosscourt,Forehand,,1,,,,,,,,115.81053696406966,-337.796391075941,1.0,,,,,,,,,,,,,,,,,,,,,1,
0-0,3-3,0-0,1,1145000,,,31,,1,Deuce,Player1,Near,0.0,T,-36.715053587032656,277.0492290024816,1.0,T,-44.30520013121071,178.46072834636445,,45.95828412071117,-462.67397200326053,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0-0,3-3,0-0,,1155000,,,31,,2,Deuce,Player1,Near,,,,,,,,,,-89.44827209094241,492.1065069988709,Down the Line,Forehand,,,,,,,,,,-79.58347003495452,-496.8694772525867,,,,,1.0,,,,,,,,,,,,,,,,,1,
0-0,3-3,0-0,,1156000,,,31,,3,Ad,Player1,Near,,,,,,,,,,-79.58347003495452,-516.9740758964958,Crosscourt,Backhand,,,,,,,,,,80.62619750652003,209.04718394564884,,,,,,,,,,,,,,,,,,,,,1,,
0-0,3-3,0-0,,1158000,1,1158000,31,,4,Ad,Player1,Near,,,,,,,,,,63.28359033242575,220.63932633409425,Crosscourt,Backhand,1,,,,,,,,,-0.9755139982497149,-294.59673009608576,1.0,,,,,,,,,,,,,,,,,,,,,,
15-0,3-3,0-0,1,1182000,,,32,,1,Ad,Player1,Near,0.0,Wide,130.84017388444684,246.65170603661798,,,,,,-19.40279965003372,-478.91831255443327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
15-0,3-3,0-0,,1183000,,,32,,2,Ad,Player1,Near,,,,,,,,,,152.96397090980724,551.19974300059,Crosscourt,Backhand,,,,,,,,,,-50.4283245844009,-326.11594488172125,,,,,,,,,,,,,,,,,,,,,,1,
15-0,3-3,0-0,,1185000,,,32,,3,Ad,Player1,Near,,,,,,,,,,-56.04861111108216,-504.5717355640438,Crosscourt,Forehand,,,,,,,,,,142.00201224839557,454.4839566926786,,,,,,,,,,,,,,,,,,,,,1,,
15-0,3-3,0-0,,1186000,,,32,,4,Ad,Player1,Near,,,,,,,,,,140.29484361322588,515.0295166226562,Crosscourt,Backhand,,,,,,,,,,-61.00361439191949,-163.83751093604835,,,,,,,,,,,,,,,,,,,,,1,,
15-0,3-3,0-0,,1188000,,,32,,5,Ad,Player1,Near,,,,,,,,,,-88.65560476810818,-360.35118110217604,Crosscourt,Forehand,,,,,,,,,,108.01825240589346,345.9383694223935,,,,,,,,,,,,,,,,,,,,,1,,
15-0,3-3,0-0,,1189000,1,1189000,32,,6,Ad,Player1,Near,,,,,,,,,,159.58756014864898,493.17939632520455,Down the Line,Backhand,,,,,,,,,,135.15737642162748,-418.09945866120137,1.0,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-3,0-0,1,1213000,,,33,,1,Deuce,Player1,Near,1.0,Wide,-123.81625109354934,201.8673611110068,,,,,,30.768345363063723,-416.1341535430921,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-15,3-3,0-0,,1214000,,,33,,2,Deuce,Player1,Near,,,,,,,,,,-215.19197287827902,559.8338035867624,Down the Line,Forehand,,,,,,,,,,-108.4178969815713,-310.45784667525515,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-3,0-0,,1216000,,,33,,3,Ad,Player1,Near,,,,,,,,,,-110.38691491682836,-495.49470144331355,Crosscourt,Backhand,,,,,,,,,,84.57705599295718,245.52676071728348,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-3,0-0,,1217000,,,33,,4,Ad,Player1,Near,,,,,,,,,,127.99875874884027,500.4968996060406,Down the Line,Backhand,1,,,,,,,,,20.967005686778318,-342.6949365702517,,,,,,,,,,,,,,,,,,,,,,,
15-15,3-3,0-0,,1219000,,,33,,5,Deuce,Player1,Near,,,,,,,,,,9.203001968499184,-471.2550962377268,Crosscourt,Forehand,,,,,,,,,,-78.84002624667843,247.18918416435173,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-3,0-0,,1220000,,,33,,6,Deuce,Player1,Near,,,,,,,,,,-100.6726924758885,550.9078849515964,Down the Line,Forehand,,,,,,,,,,-59.5434437882457,-358.5994203847667,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-3,0-0,,1222000,,,33,,7,Ad,Player1,Near,,,,,,,,,,-73.34364063863228,-490.7932031930973,Crosscourt,Backhand,,,,,,,,,,60.462461723503324,247.46412401562023,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-3,0-0,,1223000,,,33,,8,Ad,Player1,Near,,,,,,,,,,100.37486329828585,499.514457567546,Crosscourt,Backhand,,,,,,,,,,-65.1698928258631,-342.79303915117896,,,,,,,,,,,,,,,,,,,,,,1,
15-15,3-3,0-0,,1225000,,,33,,9,Ad,Player1,Near,,,,,,,,,,-73.37682633417032,-501.6398731405983,Crosscourt,Forehand,,,,,,,,,,117.32624671909949,300.373299431166,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-3,0-0,,1226000,,,33,,10,Ad,Player1,Near,,,,,,,,,,142.64042541549938,494.08811789125826,Crosscourt,Backhand,,,,,,,,,,-114.49501312330044,-305.9168033681709,,,,,,,,,,,,,,,,,,,,,,1,
15-15,3-3,0-0,,1228000,,,33,,11,Ad,Player1,Near,,,,,,,,,,-136.02724737525782,-517.5989009183678,Crosscourt,Forehand,,,,,,,,,,72.27656933504578,246.56424431308344,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-3,0-0,,1229000,,,33,,12,Ad,Player1,Near,,,,,,,,,,142.70783027114237,500.0871117670207,Crosscourt,Backhand,,,,,,,,,,-122.68468394569341,-392.2767388449417,,,,,,,,,,,,,,,,,,,,,,1,
15-15,3-3,0-0,,1230000,,,33,,13,Ad,Player1,Near,,,,,,,,,,-123.531703849455,-493.43014545031383,Crosscourt,Forehand,,,,,,,,,,101.4347386263693,222.77343066480185,,,,,,,,,,,,,,,,,,,,,1,,
15-15,3-3,0-0,,1232000,,,33,,14,Ad,Player1,Near,,,,,,,,,,153.0469925633505,489.89401246693853,Down the Line,Backhand,1,,,,,,,,,39.4579068241266,-192.86167432186014,,,,,,,,,,,,,,,,,,,,,,,
15-15,3-3,0-0,,1233000,,,33,,15,Ad,Player1,Near,,,,,,,,,,0.9559164479435132,-348.93981846001225,Crosscourt,Forehand,1,,,,,,,,,-93.83720472436097,211.1886756341867,,,,,,,,,,,,,,,,,,,,,,,
15-15,3-3,0-0,,1235000,1,1235000,33,,16,Deuce,Player1,Near,,,,,,,,,,-135.7428915134907,455.54138232697386,Crosscourt,Forehand,1,,,,,,,,,70.45346128605284,-444.5346402009952,1.0,,,,,,,,,,,,,,,,,,,,,,
15-30,3-3,0-0,1,1261000,,,34,,1,Ad,Player1,Near,1.0,Body,92.41630577423048,212.2661198599079,,,,,,-12.362953849512422,-441.842618110008,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15-30,3-3,0-0,,1262000,,,34,,2,Ad,Player1,Near,,,,,,,,,,140.31846019240345,529.7832950565942,Crosscourt,Backhand,,,,,,,,,,-76.07631233591871,-314.71970144340696,,,,,,,,,,,,,,,,,,,,,,1,
15-30,3-3,0-0,,1263000,,,34,,3,Ad,Player1,Near,,,,,,,,,,-82.395680227429,-498.6822123794449,Crosscourt,Forehand,,,,,,,,,,43.97896981625024,366.10103346437785,,,,,,,,,,,,,,,,,,,,,1,,
15-30,3-3,0-0,,1264000,,,34,,4,Ad,Player1,Near,,,,,,,,,,58.37608814520169,537.8894849078587,Down the Line,Forehand,,,,,,,,,,129.67545931751832,-303.00185914245066,,,,,,,,,,,,,,,,,,,,,1,,
15-30,3-3,0-0,,1266000,,,34,,5,Deuce,Player1,Near,,,,,,,,,,139.74749015740812,-539.2381561677005,Crosscourt,Forehand,,,,,,,,,,-51.73883420819725,221.17286198588752,,,,,,,,,,,,,,,,,,,,,1,,
15-30,3-3,0-0,,1267000,,,34,,6,Deuce,Player1,Near,,,,,,,,,,-125.49432961498329,475.39251421672725,Down the Line,Forehand,,,,,,,,,,-122.4084044181345,-296.456162510783,,,,,,,,,,,,,,,,,,,,,1,,
15-30,3-3,0-0,,1268000,,,34,,7,Ad,Player1,Near,,,,,,,,,,-133.2869969378139,-570.6235947066168,Down the Line,Backhand,,,,,,,,,,-78.42629593171802,277.4206255466633,,,,,,,,,,,,,,,,,,,,,,1,
15-30,3-3,0-0,,1270000,1,1270000,34,,8,Deuce,Player1,Near,,,,,,,,,,-73.83442147852703,379.97219488169344,Crosscourt,Forehand,,,,,,,,,,85.14817913381428,-85.75643044614995,1.0,,,,,,,,,,,,,,,,,,,,1,,
30-30,3-3,0-0,1,1306000,,,35,,1,Deuce,Player1,Near,1.0,Body,-56.55753499559633,207.75941054232482,,,,,,36.87022637793371,-470.681485126616,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30-30,3-3,0-0,,1307000,,,35,,2,Deuce,Player1,Near,,,,,,,,,,-126.18916229214828,576.1910597109884,Down the Line,Backhand,,,,,,,,,,-9.526246719155184,-336.2698108047257,,,,,,,,,,,,,,,,,,,,,1,,
30-30,3-3,0-0,,1308000,,,35,,3,Deuce,Player1,Near,,,,,,,,,,6.187467191597853,-464.2296423882116,Down the Line,Forehand,,,,,,,,,,49.73016185474247,350.7174540680603,,,,,,,,,,,,,,,,,,,,,1,,
30-30,3-3,0-0,,1310000,1,1310000,35,,4,Ad,Player1,Near,,,,,,,,,,49.79083005246772,550.4099846891296,Down the Line,Backhand,,,,,,,,,,90.49547790896463,161.02407589667976,,,,1.0,,,,,,,,,,,,,,,,,,1,
40-30,3-3,0-0,1,1332000,,,36,,1,Ad,Player1,Near,1.0,T,24.651804461929522,211.28616579166695,,,,,,-17.83243110235299,-481.4083880137496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
40-30,3-3,0-0,,1334000,1,1334000,36,,2,Ad,Player1,Near,,,,,,,,,,17.169712379693667,546.8168963251769,Crosscourt,Forehand,,,,,,,,,,-217.58540026235477,-444.34689413800317,,1.0,,,,,,,,,,,,,,,,,,,1,,
0-0,4-3,0-0,1,1417000,,,37,,1,Deuce,Player2,Near,0.0,Wide,-152.44919072608047,-222.8564905948105,1.0,T,-5.866021434817617,171.76361001740906,,17.631058617663683,-447.36361548533324,,,1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0-0,4-3,0-0,,1427000,,,37,,2,Deuce,Player2,Near,,,,,,,,,,-1.0859798775147496,486.11834536282856,Crosscourt,Backhand,,,,,,,,,,89.0916885388866,-325.73892169711957,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-3,0-0,,1428000,,,37,,3,Deuce,Player2,Near,,,,,,,,,,90.12718175848362,-480.65319335058285,Down the Line,Forehand,,,,,,,,,,96.14428040240003,277.9104877513875,,,,,,,,,,,,,,,,,,,,,1,,
0-0,4-3,0-0,,1429000,,,37,,4,Ad,Player2,Near,,,,,,,,,,81.54062226592464,528.7835137792543,Crosscourt,Backhand,,,,,,,,,,-47.40092410321261,-351.74984689395654,,,,,,,,,,,,,,,,,,,,,,1,
0-0,4-3,0-0,,1430000,,,37,,5,Ad,Player2,Near,,,,,,,,,,-54.54717847766211,-512.2803860452296,Down the Line,Forehand,,,,,,,,,,-90.65199037615615,-13.957589676283236,,,,1.0,,,,,,,,,,,,,,,,,1,,
0-0,4-3,0-0,,1436000,1,1436000,37,,6,Deuce,Player2,Near,,,,,,,,,,-97.9212653105356,331.6837543742819,Down the Line,Backhand,,1,,,,,,,,-71.4336832895519,-173.25153105852817,1.0,,,,,,,,,,,,,,,,,,,,,1,
0-15,4-3,0-0,1,1452000,,,38,,1,Ad,Player2,Near,0.0,Body,104.39373906381309,-53.21155949253596,1.0,Wide,107.1239227908458,180.88768591416724,,-44.89553805771959,-473.13010717385885,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1,
0-15,4-3,0-0,,1461000,,,38,,2,Ad,Player2,Near,,,,,,,,,,173.89840332449458,551.830615704002,Crosscourt,Backhand,,,,,,,,,,-55.717136920356175,-273.19574584412834,,,,,,,,,,,,,,,,,,,,,,1,
0-15,4-3,0-0,,1463000,,,38,,3,Ad,Player2,Near,,,,,,,,,,-107.85534776897315,-494.27858158329667,Crosscourt,Backhand,,,,,,,,,,16.03550415572225,280.81548009609287,,,,,,,,,,,,,,,,,,,,,1,,
0-15,4-3,0-0,,1464000,,,38,,4,Ad,Player2,Near,,,,,,,,,,38.8302876202774,514.9423611108451,Down the Line,Forehand,,,,,,,,,,133.28010717403438,-260.6369313209502,,,,,,,,,,,,,,,,,,,,,,1,
